 INPUT STRING:	ده
          VOC:	Al~atiy
        GLOSS:	which/who/whom [fem.sg.]

 INPUT STRING:	يقوم
     IS_TRANS:	yqwm
        INDEX:	P37W3
      OFFSETS:	15-19
       TOKENS:	P37W3-P37W3
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAm-u_1]
   UNSPLITVOC:	(yaquwmu)
          POS:	IV3MS+IV+IVSUFF_MOOD:I
          VOC:	ya+quwm+u
        GLOSS:	he/it+undertake/carry out+[ind.]

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P37W4
      OFFSETS:	20-24
       TOKENS:	P37W4-P37W5
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+it/them/her

 INPUT STRING:	الشعب
     IS_TRANS:	Al$Eb
        INDEX:	P37W5
      OFFSETS:	25-30
       TOKENS:	P37W6-P37W6
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(Al$aEob)
          POS:	DET+NOUN
          VOC:	Al+$aEob
        GLOSS:	the+people/nation

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P37W6
      OFFSETS:	31-34
       TOKENS:	P37W7-P37W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	شئون
     IS_TRANS:	$}wn
        INDEX:	P37W7
      OFFSETS:	35-39
       TOKENS:	P37W8-P37W8
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	($u}uwn)
          POS:	NOUN
          VOC:	$u}uwn
        GLOSS:	affairs/matters

 INPUT STRING:	الحكم
     IS_TRANS:	AlHkm
        INDEX:	P37W8
      OFFSETS:	40-45
       TOKENS:	P37W9-P37W9
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Hukom_2]
   UNSPLITVOC:	(AlHukom)
          POS:	DET+NOUN
          VOC:	Al+Hukom
        GLOSS:	the+rule/government

 INPUT STRING:	بواسطة
     IS_TRANS:	bwAsTp
        INDEX:	P37W9
      OFFSETS:	46-52
       TOKENS:	P37W10-P37W11
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wAsiTap_1]
   UNSPLITVOC:	(biwAsiTap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+wAsiT+ap
        GLOSS:	with/by+means/device+[fem.sg.]

 INPUT STRING:	ممثليه
     IS_TRANS:	mmvlyh
        INDEX:	P37W10
      OFFSETS:	53-59
       TOKENS:	P37W12-P37W13
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mumav~il_1]
   UNSPLITVOC:	(mumav~iliyhi)
          POS:	NOUN+NSUFF_MASC_PL_GEN+POSS_PRON_3MS
          VOC:	mumav~il+iy+hi
        GLOSS:	representative/delegate+[masc.pl.gen.]+his/its

 INPUT STRING:	والملكية
     IS_TRANS:	wAlmlkyp
        INDEX:	P38W1
      OFFSETS:	0-8
       TOKENS:	P38W1-P38W2
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[milokiy~ap_1]
   UNSPLITVOC:	(waAlmilokiy~ap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wa+Al+milokiy~+ap
        GLOSS:	and+the+property/ownership+[fem.sg.]

 INPUT STRING:	حيث
     IS_TRANS:	Hyv
        INDEX:	P38W2
      OFFSETS:	9-12
       TOKENS:	P38W3-P38W3
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hayovu_1]
   UNSPLITVOC:	(Hayovu)
          POS:	REL_ADV
          VOC:	Hayovu
        GLOSS:	where/whereby/since/given that

 INPUT STRING:	الحكم
     IS_TRANS:	AlHkm
        INDEX:	P38W3
      OFFSETS:	13-18
       TOKENS:	P38W4-P38W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Hukom_2]
   UNSPLITVOC:	(AlHukom)
          POS:	DET+NOUN
          VOC:	Al+Hukom
        GLOSS:	the+rule/government

 INPUT STRING:	لفرد
     IS_TRANS:	lfrd
        INDEX:	P38W4
      OFFSETS:	19-23
       TOKENS:	P38W5-P38W6
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[farod_1]
   UNSPLITVOC:	(lifarod)
          POS:	PREP+NOUN
          VOC:	li+farod
        GLOSS:	for/to+individual/unit

 INPUT STRING:	واحد
     IS_TRANS:	wAHd
        INDEX:	P38W5
      OFFSETS:	24-28
       TOKENS:	P38W7-P38W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHid_1]
   UNSPLITVOC:	(wAHid)
          POS:	NOUN_NUM
          VOC:	wAHid
        GLOSS:	one

 INPUT STRING:	يقوم
     IS_TRANS:	yqwm
        INDEX:	P38W6
      OFFSETS:	29-33
       TOKENS:	P38W8-P38W8
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAm-u_1]
   UNSPLITVOC:	(yaquwmu)
          POS:	IV3MS+IV+IVSUFF_MOOD:I
          VOC:	ya+quwm+u
        GLOSS:	he/it+undertake/carry out+[ind.]

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P38W7
      OFFSETS:	34-38
       TOKENS:	P38W9-P38W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+it/him

 INPUT STRING:	طبقا
     IS_TRANS:	TbqA
        INDEX:	P38W8
      OFFSETS:	39-43
       TOKENS:	P38W11-P38W11
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Tiboq_1]
   UNSPLITVOC:	(TiboqAF)
          POS:	NOUN.VN+CASE_INDEF_ACC
          VOC:	Tiboq+AF
        GLOSS:	according (to)/in accordance (with)/conforming (with)+[acc.indef.]

 INPUT STRING:	لقوانين
     IS_TRANS:	lqwAnyn
        INDEX:	P38W9
      OFFSETS:	44-51
       TOKENS:	P38W12-P38W13
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(liqawAniyn)
          POS:	PREP+NOUN
          VOC:	li+qawAniyn
        GLOSS:	for/to+laws/regulations/rules/statutes

 INPUT STRING:	قائمة
     IS_TRANS:	qA}mp
        INDEX:	P38W10
      OFFSETS:	52-57
       TOKENS:	P38W14-P38W14
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qA}im_2]
   UNSPLITVOC:	(qA}imap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	qA}im+ap
        GLOSS:	ongoing/existing/present/remaining+[fem.sg.]

 INPUT STRING:	والاستبداد
     IS_TRANS:	wAlAstbdAd
        INDEX:	P39W1
      OFFSETS:	0-10
       TOKENS:	P39W1-P39W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isotibodAd_1]
   UNSPLITVOC:	(wiAl<isotibodAd)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+<isotibodAd
        GLOSS:	and+the+despotism/monopolization

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P39W2
      OFFSETS:	11-13
       TOKENS:	P39W3-P39W3
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>awo_1]
   UNSPLITVOC:	(>awo)
          POS:	CONJ
          VOC:	>awo
        GLOSS:	Or, if not, unless, except if, except when

 INPUT STRING:	حكم
     IS_TRANS:	Hkm
        INDEX:	P39W3
      OFFSETS:	14-17
       TOKENS:	P39W4-P39W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Hukom_2]
   UNSPLITVOC:	(Hukom)
          POS:	NOUN
          VOC:	Hukom
        GLOSS:	rule/government

 INPUT STRING:	الفرد
     IS_TRANS:	Alfrd
        INDEX:	P39W4
      OFFSETS:	18-23
       TOKENS:	P39W5-P39W5
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[farod_1]
   UNSPLITVOC:	(Alfarod)
          POS:	DET+NOUN
          VOC:	Al+farod
        GLOSS:	the+individual/unit

 INPUT STRING:	الذى
     IS_TRANS:	Al*Y
        INDEX:	P39W5
      OFFSETS:	24-28
       TOKENS:	P39W6-P39W6
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Al~a*iy_1]
   UNSPLITVOC:	(Al~a*iy)
          POS:	REL_PRON
          VOC:	Al~a*iy
        GLOSS:	which/who/whom [masc.sg.]

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P39W6
      OFFSETS:	29-31
       TOKENS:	P39W7-P39W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/non-

 INPUT STRING:	يلتزم
     IS_TRANS:	yltzm
        INDEX:	P39W7
      OFFSETS:	32-37
       TOKENS:	P39W8-P39W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Ailotazam_1]
   UNSPLITVOC:	(yalotazimu)
          POS:	IV3MS+IV+IVSUFF_MOOD:I
          VOC:	ya+lotazim+u
        GLOSS:	he/it+adhere to/maintain/preserve/be committed to+[ind.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P39W8
      OFFSETS:	38-40
       TOKENS:	P39W9-P39W9
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	ممارسته
     IS_TRANS:	mmArsth
        INDEX:	P39W9
      OFFSETS:	41-48
       TOKENS:	P39W10-P39W11
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mumAris_1]
   UNSPLITVOC:	(mumArisatihi)
          POS:	ADJ+NSUFF_FEM_SG+CASE_DEF_GEN+POSS_PRON_3MS
          VOC:	mumAris+at+i+hi
        GLOSS:	practicing/pursuing/implementing/exercising+[fem.sg.]+[def.gen.]+his/its

 INPUT STRING:	للسلطة
     IS_TRANS:	llslTp
        INDEX:	P39W10
      OFFSETS:	49-55
       TOKENS:	P39W12-P39W13
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suloTap_1]
   UNSPLITVOC:	(lils~uloTap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	li+Al+suloT+ap
        GLOSS:	to/for+the+power/authority/rule+[fem.sg.]

 INPUT STRING:	بالقانون
     IS_TRANS:	bAlqAnwn
        INDEX:	P39W11
      OFFSETS:	56-64
       TOKENS:	P39W14-P39W15
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(biAlqAnuwn)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+qAnuwn
        GLOSS:	with/by+the+law/statutes/regulations

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P39W12
      OFFSETS:	64-65
       TOKENS:	P39W16-P39W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	وإنما
     IS_TRANS:	w<nmA
        INDEX:	P39W13
      OFFSETS:	66-71
       TOKENS:	P39W17-P39W18
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~amA_1]
   UNSPLITVOC:	(wa<in~amA)
          POS:	CONJ+RESTRIC_PART
          VOC:	wa+<in~amA
        GLOSS:	and+but rather/indeed

 INPUT STRING:	إرادته
     IS_TRANS:	<rAdth
        INDEX:	P39W14
      OFFSETS:	72-78
       TOKENS:	P39W19-P39W20
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<irAdap_1]
   UNSPLITVOC:	(<irAdatahu)
          POS:	NOUN+NSUFF_FEM_SG+CASE_DEF_ACC+POSS_PRON_3MS
          VOC:	<irAd+at+a+hu
        GLOSS:	desire/will+[fem.sg.]+[def.acc.]+his/its

 INPUT STRING:	وهواه
     IS_TRANS:	whwAh
        INDEX:	P39W15
      OFFSETS:	79-84
       TOKENS:	P39W21-P39W23
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hawaY_1]
   UNSPLITVOC:	(wahawAhu)
          POS:	CONJ+NOUN+POSS_PRON_3MS
          VOC:	wa+hawA+hu
        GLOSS:	and+affection/inclination/preference+its/his

 INPUT STRING:	هما
     IS_TRANS:	hmA
        INDEX:	P39W16
      OFFSETS:	85-88
       TOKENS:	P39W24-P39W24
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[humA_1]
   UNSPLITVOC:	(humA)
          POS:	PRON_3D
          VOC:	humA
        GLOSS:	they (both)

 INPUT STRING:	القانون
     IS_TRANS:	AlqAnwn
        INDEX:	P39W17
      OFFSETS:	89-96
       TOKENS:	P39W25-P39W25
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(AlqAnuwn)
          POS:	DET+NOUN
          VOC:	Al+qAnuwn
        GLOSS:	the+law/statutes/regulations

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P39W18
      OFFSETS:	96-97
       TOKENS:	P39W26-P39W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	فـ
     IS_TRANS:	f_
        INDEX:	P40W1
      OFFSETS:	0-2
       TOKENS:	P40W1-P40W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(f_)
          POS:	TYPO
          VOC:	f_
        GLOSS:	nogloss

 INPUT STRING:	إنت
     IS_TRANS:	<nt
        INDEX:	P40W2
      OFFSETS:	3-6
       TOKENS:	P40W2-P40W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P40W3
      OFFSETS:	7-10
       TOKENS:	P40W3-P40W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_2]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P40W4
      OFFSETS:	11-15
       TOKENS:	P40W4-P40W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whom/which

 INPUT STRING:	مزعلك
     IS_TRANS:	mzElk
        INDEX:	P40W5
      OFFSETS:	16-21
       TOKENS:	P40W5-P40W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mizaE~al_1]
   UNSPLITVOC:	(mizaE~alak)
          POS:	ADJ+POSS_PRON_2MS
          VOC:	mizaE~al+ak
        GLOSS:	making angry+you [masc.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P40W6
      OFFSETS:	22-24
       TOKENS:	P40W7-P40W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	إننا
     IS_TRANS:	<nnA
        INDEX:	P40W7
      OFFSETS:	25-29
       TOKENS:	P40W8-P40W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~inA)
          POS:	SUB_CONJ+PRON_1P
          VOC:	<in~+nA
        GLOSS:	that+we

 INPUT STRING:	نعمل
     IS_TRANS:	nEml
        INDEX:	P40W8
      OFFSETS:	30-34
       TOKENS:	P40W10-P40W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(niEomil)
          POS:	IV1P+IV
          VOC:	ni+Eomil
        GLOSS:	we+work/act/function

 INPUT STRING:	سبق
     IS_TRANS:	sbq
        INDEX:	P40W9
      OFFSETS:	35-38
       TOKENS:	P40W11-P40W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabaq_1]
   UNSPLITVOC:	(sabaq)
          POS:	NOUN
          VOC:	sabaq
        GLOSS:	precedence/antecedence

 INPUT STRING:	تاريخي
     IS_TRANS:	tAryxy
        INDEX:	P40W10
      OFFSETS:	39-45
       TOKENS:	P40W12-P40W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAriyxiy_1]
   UNSPLITVOC:	(tAriyxiy)
          POS:	ADJ
          VOC:	tAriyxiy
        GLOSS:	historical

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P40W11
      OFFSETS:	46-47
       TOKENS:	P40W13-P40W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	نجمع
     IS_TRANS:	njmE
        INDEX:	P40W12
      OFFSETS:	48-52
       TOKENS:	P40W14-P40W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jam~aE_1]
   UNSPLITVOC:	(nijam~aE)
          POS:	IV1P+IV
          VOC:	ni+jam~aE
        GLOSS:	we+accumulate/assemble

 INPUT STRING:	التلت
     IS_TRANS:	Altlt
        INDEX:	P40W13
      OFFSETS:	53-58
       TOKENS:	P40W15-P40W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[valAv_1]
   UNSPLITVOC:	(AltalAt)
          POS:	DET+NOUN_NUM
          VOC:	Al+valAv
        GLOSS:	the+three

 INPUT STRING:	أشكال
     IS_TRANS:	>$kAl
        INDEX:	P40W14
      OFFSETS:	59-64
       TOKENS:	P40W16-P40W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akol_1]
   UNSPLITVOC:	(>a$okAl)
          POS:	NOUN
          VOC:	>a$okAl
        GLOSS:	manners/types/forms/configurations

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P40W15
      OFFSETS:	65-66
       TOKENS:	P40W17-P40W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	يبقى
     IS_TRANS:	ybqY
        INDEX:	P41W1
      OFFSETS:	0-4
       TOKENS:	P41W1-P41W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(yiboqaY)
          POS:	IV3MS+IV
          VOC:	yi+boqaY
        GLOSS:	he/it+become/remain

 INPUT STRING:	إسمنا
     IS_TRANS:	<smnA
        INDEX:	P41W2
      OFFSETS:	5-10
       TOKENS:	P41W2-P41W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisom_1]
   UNSPLITVOC:	(AisominA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Aisom+nA
        GLOSS:	name+our

 INPUT STRING:	جمهورية
     IS_TRANS:	jmhwryp
        INDEX:	P41W3
      OFFSETS:	11-18
       TOKENS:	P41W4-P41W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jumohuwriy~ap_1]
   UNSPLITVOC:	(jumohuwriy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	jumohuwriy~+ap
        GLOSS:	republic+[fem.sg.]

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P41W4
      OFFSETS:	19-20
       TOKENS:	P41W5-P41W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P41W5
      OFFSETS:	21-22
       TOKENS:	P41W6-P41W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	فعلياً
     IS_TRANS:	fElyAF
        INDEX:	P41W6
      OFFSETS:	23-29
       TOKENS:	P41W7-P41W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiEoliy~_1]
   UNSPLITVOC:	(fiEoliy~AF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	fiEoliy~+AF
        GLOSS:	actual/real/de facto+[acc.indef.]

 INPUT STRING:	دولة
     IS_TRANS:	dwlp
        INDEX:	P41W7
      OFFSETS:	30-34
       TOKENS:	P41W8-P41W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(dawlap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	dawl+ap
        GLOSS:	state/country+[fem.sg.]

 INPUT STRING:	إستبداد
     IS_TRANS:	<stbdAd
        INDEX:	P41W8
      OFFSETS:	35-42
       TOKENS:	P41W9-P41W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isotibodAd_1]
   UNSPLITVOC:	(<isotibodAd)
          POS:	NOUN
          VOC:	<isotibodAd
        GLOSS:	despotism/monopolization

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P41W9
      OFFSETS:	43-44
       TOKENS:	P41W10-P41W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P41W10
      OFFSETS:	45-46
       TOKENS:	P41W11-P41W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	مستقبلا
     IS_TRANS:	mstqblA
        INDEX:	P41W11
      OFFSETS:	47-54
       TOKENS:	P41W12-P41W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musotaqobal_1]
   UNSPLITVOC:	(musotaqobalAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	musotaqobal+AF
        GLOSS:	future+[acc.indef.]

 INPUT STRING:	ملكية
     IS_TRANS:	mlkyp
        INDEX:	P41W12
      OFFSETS:	55-60
       TOKENS:	P41W13-P41W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[milokiy~ap_1]
   UNSPLITVOC:	(milokiy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	milokiy~+ap
        GLOSS:	royalty/monarchy+[fem.sg.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P41W13
      OFFSETS:	61-62
       TOKENS:	P41W14-P41W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
