 INPUT STRING:	مش
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	الشدة
     IS_TRANS:	Al$dp
        INDEX:	P40W3
      OFFSETS:	5-10
       TOKENS:	P40W3-P40W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$id~ap_1]
   UNSPLITVOC:	(Al$~id~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+$id~+ap
        GLOSS:	the+intensity/forcefulness+[fem.sg.]

 INPUT STRING:	فرج
     IS_TRANS:	frj
        INDEX:	P40W4
      OFFSETS:	11-14
       TOKENS:	P40W4-P40W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faraj_1]
   UNSPLITVOC:	(faraj)
          POS:	NOUN
          VOC:	faraj
        GLOSS:	joy

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P41W1
      OFFSETS:	0-1
       TOKENS:	P41W1-P41W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	أنك
     IS_TRANS:	>nk
        INDEX:	P41W2
      OFFSETS:	2-5
       TOKENS:	P41W2-P41W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ak)
          POS:	SUB_CONJ+PRON_2MS
          VOC:	<in~+ak
        GLOSS:	that+you

 INPUT STRING:	مبدل
     IS_TRANS:	mbdl
        INDEX:	P41W3
      OFFSETS:	6-10
       TOKENS:	P41W4-P41W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mibad~il_1]
   UNSPLITVOC:	(mibad~il)
          POS:	ADJ
          VOC:	mibad~il
        GLOSS:	changing

 INPUT STRING:	الأحوال
     IS_TRANS:	Al>HwAl
        INDEX:	P41W4
      OFFSETS:	11-18
       TOKENS:	P41W5-P41W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(AlAHowAl)
          POS:	DET+NOUN
          VOC:	Al+AHowAl
        GLOSS:	the+situation/condition/case/situations/conditions/cases

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P41W5
      OFFSETS:	19-21
       TOKENS:	P41W6-P41W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	حال
     IS_TRANS:	HAl
        INDEX:	P41W6
      OFFSETS:	22-25
       TOKENS:	P41W7-P41W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(HAl)
          POS:	NOUN
          VOC:	HAl
        GLOSS:	situation/condition/case/situations/conditions/cases

 INPUT STRING:	إلى
     IS_TRANS:	<lY
        INDEX:	P41W7
      OFFSETS:	26-29
       TOKENS:	P41W8-P41W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AilaY_1]
   UNSPLITVOC:	(AilaY)
          POS:	PREP
          VOC:	AilaY
        GLOSS:	to

 INPUT STRING:	حال
     IS_TRANS:	HAl
        INDEX:	P41W8
      OFFSETS:	30-33
       TOKENS:	P41W9-P41W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(HAl)
          POS:	NOUN
          VOC:	HAl
        GLOSS:	situation/condition/case/situations/conditions/cases

 INPUT STRING:	ربى
     IS_TRANS:	rbY
        INDEX:	P41W9
      OFFSETS:	34-37
       TOKENS:	P41W10-P41W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~iy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	rab~+iy
        GLOSS:	lord/master+my

 INPUT STRING:	إنك
     IS_TRANS:	<nk
        INDEX:	P41W10
      OFFSETS:	38-41
       TOKENS:	P41W12-P41W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~a_1]
   UNSPLITVOC:	(<in~aak)
          POS:	PSEUDO_VERB+PRON_2MS
          VOC:	<in~a+ak
        GLOSS:	indeed+you [masc.sg.]

 INPUT STRING:	ترانا
     IS_TRANS:	trAnA
        INDEX:	P41W11
      OFFSETS:	42-47
       TOKENS:	P41W14-P41W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ra>aY_1]
   UNSPLITVOC:	(tarAnA)
          POS:	IV2MS+IV+IVSUFF_DO:1P
          VOC:	ta+rA+nA
        GLOSS:	you+see+us

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P42W1
      OFFSETS:	0-1
       TOKENS:	P42W1-P42W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	تعلم
     IS_TRANS:	tElm
        INDEX:	P42W2
      OFFSETS:	2-6
       TOKENS:	P42W2-P42W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eilim_1]
   UNSPLITVOC:	(tiEolam)
          POS:	IV2MS+IV
          VOC:	ti+Eolam
        GLOSS:	you+know

 INPUT STRING:	بحالنا
     IS_TRANS:	bHAlnA
        INDEX:	P42W3
      OFFSETS:	7-13
       TOKENS:	P42W3-P42W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(biHAlnA)
          POS:	PREP+NOUN+POSS_PRON_1P
          VOC:	bi+HAl+nA
        GLOSS:	with/by+situation/condition/case/situations/conditions/cases+our

 INPUT STRING:	فأبدل
     IS_TRANS:	f>bdl
        INDEX:	P42W4
      OFFSETS:	14-19
       TOKENS:	P42W6-P42W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abodal_1]
   UNSPLITVOC:	(fa>abodil)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	fa+>abodil+(null)
        GLOSS:	so/and+change+you

 INPUT STRING:	عسرنا
     IS_TRANS:	EsrnA
        INDEX:	P42W5
      OFFSETS:	20-25
       TOKENS:	P42W8-P42W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eusr_1]
   UNSPLITVOC:	(EusrinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Eusri+nA
        GLOSS:	difficulty+our

 INPUT STRING:	يسرا
     IS_TRANS:	ysrA
        INDEX:	P42W6
      OFFSETS:	26-30
       TOKENS:	P42W10-P42W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yusor_1]
   UNSPLITVOC:	(yusorAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	yusor+AF
        GLOSS:	ease+[acc.indef.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P43W1
      OFFSETS:	0-1
       TOKENS:	P43W1-P43W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	أبدل
     IS_TRANS:	>bdl
        INDEX:	P43W2
      OFFSETS:	2-6
       TOKENS:	P43W2-P43W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abodal_1]
   UNSPLITVOC:	(>abodil)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	>abodil+(null)
        GLOSS:	change+you

 INPUT STRING:	شدتنا
     IS_TRANS:	$dtnA
        INDEX:	P43W3
      OFFSETS:	7-12
       TOKENS:	P43W3-P43W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$id~ap_1]
   UNSPLITVOC:	($id~atnA)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1P
          VOC:	$id~+at+nA
        GLOSS:	difficulty+[fem.sg.]+our

 INPUT STRING:	بالفرج
     IS_TRANS:	bAlfrj
        INDEX:	P43W4
      OFFSETS:	13-19
       TOKENS:	P43W5-P43W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faraj_1]
   UNSPLITVOC:	(biAlfaraj)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+faraj
        GLOSS:	with/by+the+joy

 INPUT STRING:	القريب
     IS_TRANS:	Alqryb
        INDEX:	P43W5
      OFFSETS:	20-26
       TOKENS:	P43W7-P43W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[quray~ib_1]
   UNSPLITVOC:	(Alquray~ib)
          POS:	DET+ADJ
          VOC:	Al+quray~ib
        GLOSS:	the+near/close

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P43W6
      OFFSETS:	26-27
       TOKENS:	P43W8-P43W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P44W1
      OFFSETS:	0-5
       TOKENS:	P44W1-P44W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	هيئ
     IS_TRANS:	hy}
        INDEX:	P44W2
      OFFSETS:	6-9
       TOKENS:	P44W2-P44W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hay~a}_1]
   UNSPLITVOC:	(hay~i})
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	hay~i}+(null)
        GLOSS:	prepare+you

 INPUT STRING:	لمصر
     IS_TRANS:	lmSr
        INDEX:	P44W3
      OFFSETS:	10-14
       TOKENS:	P44W3-P44W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miSor_1]
   UNSPLITVOC:	(limiSor)
          POS:	PREP+NOUN_PROP
          VOC:	li+miSor
        GLOSS:	for/to+Egypt

 INPUT STRING:	سلطاناً
     IS_TRANS:	slTAnAF
        INDEX:	P44W4
      OFFSETS:	15-22
       TOKENS:	P44W5-P44W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sulTAn_1]
   UNSPLITVOC:	(sulTAnAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	sulTAn+AF
        GLOSS:	Sultan+[acc.indef.]

 INPUT STRING:	صالحاً
     IS_TRANS:	SAlHAF
        INDEX:	P44W5
      OFFSETS:	23-29
       TOKENS:	P44W6-P44W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[SAliH_1]
   UNSPLITVOC:	(SAliHAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	SAliH+AF
        GLOSS:	good+[acc.indef.]

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P45W1
      OFFSETS:	0-5
       TOKENS:	P45W1-P45W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P45W2
      OFFSETS:	6-8
       TOKENS:	P45W2-P45W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>in~a_1]
   UNSPLITVOC:	(>in~a)
          POS:	PSEUDO_VERB
          VOC:	>in~a
        GLOSS:	indeed

 INPUT STRING:	وطننا
     IS_TRANS:	wTnnA
        INDEX:	P45W3
      OFFSETS:	9-14
       TOKENS:	P45W3-P45W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waTan_1]
   UNSPLITVOC:	(waTannA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	waTan+nA
        GLOSS:	country+our

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P45W4
      OFFSETS:	15-17
       TOKENS:	P45W5-P45W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qado_1]
   UNSPLITVOC:	(qado)
          POS:	VERB_PART
          VOC:	qado
        GLOSS:	may, might, perhaps, maybe, possibly, probably

 INPUT STRING:	أصابه
     IS_TRANS:	>SAbh
        INDEX:	P45W5
      OFFSETS:	18-23
       TOKENS:	P45W6-P45W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSAb_1]
   UNSPLITVOC:	(>aSAbuh)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3MS
          VOC:	>aSAb+(null)+uh
        GLOSS:	strike/afflict/be hit/be struck/be afflicted+he/it+it/him

 INPUT STRING:	الضر
     IS_TRANS:	AlDr
        INDEX:	P45W6
      OFFSETS:	24-28
       TOKENS:	P45W8-P45W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Dar~_1]
   UNSPLITVOC:	(AlD~ar~)
          POS:	DET+NOUN
          VOC:	Al+Dar~
        GLOSS:	the+damage

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P46W1
      OFFSETS:	0-3
       TOKENS:	P46W1-P46W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	يكشف
     IS_TRANS:	yk$f
        INDEX:	P46W2
      OFFSETS:	4-8
       TOKENS:	P46W3-P46W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ka$af_1]
   UNSPLITVOC:	(yiko$if)
          POS:	IV3MS+IV
          VOC:	yi+ko$if
        GLOSS:	he/it+discover/reveal/disclose/examine/be discovered/be revealed/be disclosed/examine

 INPUT STRING:	الضر
     IS_TRANS:	AlDr
        INDEX:	P46W3
      OFFSETS:	9-13
       TOKENS:	P46W4-P46W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Dar~_1]
   UNSPLITVOC:	(AlD~ar~)
          POS:	DET+NOUN
          VOC:	Al+Dar~
        GLOSS:	the+damage

 INPUT STRING:	إلا
     IS_TRANS:	<lA
        INDEX:	P46W4
      OFFSETS:	14-17
       TOKENS:	P46W5-P46W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	only

 INPUT STRING:	أنت
     IS_TRANS:	>nt
        INDEX:	P46W5
      OFFSETS:	18-21
       TOKENS:	P46W6-P46W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P47W1
      OFFSETS:	0-5
       TOKENS:	P47W1-P47W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أزل
     IS_TRANS:	>zl
        INDEX:	P47W2
      OFFSETS:	6-9
       TOKENS:	P47W2-P47W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>azAl_1]
   UNSPLITVOC:	(>azil)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	>azil+(null)
        GLOSS:	wipe away+you

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P47W3
      OFFSETS:	10-12
       TOKENS:	P47W3-P47W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from, off, about, on, over

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P47W4
      OFFSETS:	13-16
       TOKENS:	P47W4-P47W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miSor_1]
   UNSPLITVOC:	(miSor)
          POS:	NOUN_PROP
          VOC:	miSor
        GLOSS:	Egypt

 INPUT STRING:	الغمة
     IS_TRANS:	Algmp
        INDEX:	P47W5
      OFFSETS:	17-22
       TOKENS:	P47W5-P47W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gam~ap_1]
   UNSPLITVOC:	(Algam~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+gam~+ap
        GLOSS:	the+anxiety/sorrow+[fem.sg.]

 INPUT STRING:	وأفرج
     IS_TRANS:	w>frj
        INDEX:	P48W1
      OFFSETS:	0-5
       TOKENS:	P48W1-P48W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[far~aj_1]
   UNSPLITVOC:	(wi>aforij)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	wi+>aforij+(null)
        GLOSS:	and+cheer up+you

 INPUT STRING:	عنها
     IS_TRANS:	EnhA
        INDEX:	P48W2
      OFFSETS:	6-10
       TOKENS:	P48W3-P48W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(EanhA)
          POS:	PREP+PRON_3FS
          VOC:	Ean+hA
        GLOSS:	(away) from, off, about, on, over+gloss

 INPUT STRING:	كربتها
     IS_TRANS:	krbthA
        INDEX:	P48W3
      OFFSETS:	11-17
       TOKENS:	P48W5-P48W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kurbap_1]
   UNSPLITVOC:	(kurbathA)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3FS
          VOC:	kurb+at+hA
        GLOSS:	sadness+[fem.sg.]+its/their/her

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P49W1
      OFFSETS:	0-5
       TOKENS:	P49W1-P49W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P49W2
      OFFSETS:	6-8
       TOKENS:	P49W2-P49W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_1]
   UNSPLITVOC:	(mano)
          POS:	REL_PRON
          VOC:	mano
        GLOSS:	who/whom

 INPUT STRING:	أرادها
     IS_TRANS:	>rAdhA
        INDEX:	P49W3
      OFFSETS:	9-15
       TOKENS:	P49W3-P49W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>arAd_1]
   UNSPLITVOC:	(>arAdhA)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3FS
          VOC:	>arAd+(null)+hA
        GLOSS:	want/desire/intend/be desired/be intended+he/it+it/them/her

 INPUT STRING:	بسوء
     IS_TRANS:	bsw'
        INDEX:	P49W4
      OFFSETS:	16-20
       TOKENS:	P49W5-P49W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suw'_1]
   UNSPLITVOC:	(bisuw')
          POS:	PREP+NOUN
          VOC:	bi+suw'
        GLOSS:	with/by+offense/bad/ill

 INPUT STRING:	فاجعل
     IS_TRANS:	fAjEl
        INDEX:	P49W5
      OFFSETS:	21-26
       TOKENS:	P49W7-P49W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jaEal_1]
   UNSPLITVOC:	(faAijEal)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	fa+AijEal+(null)
        GLOSS:	so/and+make+you

 INPUT STRING:	تدبيره
     IS_TRANS:	tdbyrh
        INDEX:	P49W6
      OFFSETS:	27-33
       TOKENS:	P49W9-P49W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tadbiyr_1]
   UNSPLITVOC:	(tadbiyruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	tadbiyr+uh
        GLOSS:	ruse+his/its

 INPUT STRING:	تدميره
     IS_TRANS:	tdmyrh
        INDEX:	P49W7
      OFFSETS:	34-40
       TOKENS:	P49W11-P49W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tadmiyr_1]
   UNSPLITVOC:	(tadmiyruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	tadmiyr+uh
        GLOSS:	destruction+his/its

 INPUT STRING:	ورد
     IS_TRANS:	wrd
        INDEX:	P50W1
      OFFSETS:	0-3
       TOKENS:	P50W1-P50W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rad~_1]
   UNSPLITVOC:	(wirud~)
          POS:	SUB_CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	wi+rud~+(null)
        GLOSS:	while+give back+you

 INPUT STRING:	كيده
     IS_TRANS:	kydh
        INDEX:	P50W2
      OFFSETS:	4-8
       TOKENS:	P50W3-P50W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kiyd_1]
   UNSPLITVOC:	(kiyduh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	kiyd+uh
        GLOSS:	ruse+his/its

 INPUT STRING:	إلى
     IS_TRANS:	<lY
        INDEX:	P50W3
      OFFSETS:	9-12
       TOKENS:	P50W5-P50W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AilaY_1]
   UNSPLITVOC:	(AilaY)
          POS:	PREP
          VOC:	AilaY
        GLOSS:	to/towards

 INPUT STRING:	نحره
     IS_TRANS:	nHrh
        INDEX:	P50W4
      OFFSETS:	13-17
       TOKENS:	P50W6-P50W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[naHr_1]
   UNSPLITVOC:	(naHruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	naHr+uh
        GLOSS:	throat+his/its

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P51W1
      OFFSETS:	0-5
       TOKENS:	P51W1-P51W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	إنا
     IS_TRANS:	<nA
        INDEX:	P51W2
      OFFSETS:	6-9
       TOKENS:	P51W2-P51W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~a_1]
   UNSPLITVOC:	(<in~A)
          POS:	PSEUDO_VERB+PRON_1P
          VOC:	<in~+A
        GLOSS:	indeed+we

 INPUT STRING:	نلوذ
     IS_TRANS:	nlw*
        INDEX:	P51W3
      OFFSETS:	10-14
       TOKENS:	P51W4-P51W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lA*a_1]
   UNSPLITVOC:	(naluw*)
          POS:	IV1P+IV
          VOC:	na+luw*
        GLOSS:	we+have recourse to

 INPUT STRING:	بك
     IS_TRANS:	bk
        INDEX:	P51W4
      OFFSETS:	15-17
       TOKENS:	P51W5-P51W6
