 INPUT STRING:	طبعا
        INDEX:	P16W3
      OFFSETS:	12-18
       TOKENS:	P16W3-P16W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAlit_liy)
          POS:	PV+PVSUFF_SUBJ:3FS+PREP+PRON_1S
          VOC:	qAl+it+li+iy
        GLOSS:	say+it/they/she [verb]+to/for+me

 INPUT STRING:	مشت
     IS_TRANS:	m$t
        INDEX:	P16W4
      OFFSETS:	19-22
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$~aY_1]
   UNSPLITVOC:	(ma$~it)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	ma$~+it
        GLOSS:	go/depart+it/they/she [verb]

 INPUT STRING:	قلتلها
     IS_TRANS:	qltlhA
        INDEX:	P16W5
      OFFSETS:	23-29
       TOKENS:	P16W7-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qult_lahA)
          POS:	PV+PVSUFF_SUBJ:1S+PREP+PRON_3FS
          VOC:	qul+t+li+hA
        GLOSS:	say+I [verb]+to/for+it/them/her

 INPUT STRING:	ازاى
     IS_TRANS:	AzAY
        INDEX:	P16W6
      OFFSETS:	30-34
       TOKENS:	P16W10-P16W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(Aiz~Ay)
          POS:	INTERROG_ADV
          VOC:	Aiz~Ay
        GLOSS:	how

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P16W7
      OFFSETS:	35-37
       TOKENS:	P16W11-P16W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	عندها
     IS_TRANS:	EndhA
        INDEX:	P16W8
      OFFSETS:	38-43
       TOKENS:	P16W12-P16W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(EanodahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	Eanod+hA
        GLOSS:	with/at+its/their/her

 INPUT STRING:	اجتماع
     IS_TRANS:	AjtmAE
        INDEX:	P16W9
      OFFSETS:	44-50
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AijotimAE_1]
   UNSPLITVOC:	(AijotimAE)
          POS:	NOUN
          VOC:	AijotimAE
        GLOSS:	meeting/gathering/society

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P16W10
      OFFSETS:	51-53
       TOKENS:	P16W15-P16W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	something with

 INPUT STRING:	المساعده
     IS_TRANS:	AlmsAEdh
        INDEX:	P16W11
      OFFSETS:	54-62
       TOKENS:	P16W16-P16W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AlmusAEid_1]
   UNSPLITVOC:	(AlmusAEdap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+musAEd+ap
        GLOSS:	the+helping/assisting/supporting+[fem.sg.]

 INPUT STRING:	المديره
     IS_TRANS:	Almdyrh
        INDEX:	P16W12
      OFFSETS:	63-70
       TOKENS:	P16W17-P16W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mudiyr_1]
   UNSPLITVOC:	(Almudiyrap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+mudiyr+ap
        GLOSS:	the+director/manager/chief+[fem.sg.]

 INPUT STRING:	العام
     IS_TRANS:	AlEAm
        INDEX:	P16W13
      OFFSETS:	71-76
       TOKENS:	P16W18-P16W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAm_1]
   UNSPLITVOC:	(AlEAm)
          POS:	DET+ADJ
          VOC:	Al+EAm
        GLOSS:	the+general/common/public

 INPUT STRING:	قالتلى
     IS_TRANS:	qAltlY
        INDEX:	P16W14
      OFFSETS:	78-84
       TOKENS:	P16W19-P16W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAlit_liy)
          POS:	PV+PVSUFF_SUBJ:3FS+PREP+PRON_1S
          VOC:	qAl+it+li+iy
        GLOSS:	say+it/they/she [verb]+to/for+me

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P16W15
      OFFSETS:	85-88
       TOKENS:	P16W22-P16W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	المساعده
     IS_TRANS:	AlmsAEdh
        INDEX:	P16W16
      OFFSETS:	89-97
       TOKENS:	P16W23-P16W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AlmusAEid_1]
   UNSPLITVOC:	(AlmusAEdap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+musAEd+ap
        GLOSS:	the+helping/assisting/supporting+[fem.sg.]

 INPUT STRING:	فرحت
     IS_TRANS:	frHt
        INDEX:	P17W1
      OFFSETS:	0-4
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[firiH_1]
   UNSPLITVOC:	(firiHt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	firiH+t
        GLOSS:	rejoice/be glad+I [verb]

 INPUT STRING:	انى
     IS_TRANS:	AnY
        INDEX:	P17W2
      OFFSETS:	5-8
       TOKENS:	P17W2-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	<in~+iy
        GLOSS:	that+I

 INPUT STRING:	لاقيت
     IS_TRANS:	lAqyt
        INDEX:	P17W3
      OFFSETS:	9-14
       TOKENS:	P17W4-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAqaY_1]
   UNSPLITVOC:	(lAqiyt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	lAqiy+t
        GLOSS:	meet/encounter/find+I [verb]

 INPUT STRING:	الاعلى
     IS_TRANS:	AlAElY
        INDEX:	P17W4
      OFFSETS:	15-21
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolaY_1]
   UNSPLITVOC:	(Al>aEolaY)
          POS:	DET+ADJ_COMP
          VOC:	Al+>aEolaY
        GLOSS:	the+higher/highest/supreme

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P17W5
      OFFSETS:	22-26
       TOKENS:	P17W6-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+her/it/them

 INPUT STRING:	عرضت
     IS_TRANS:	ErDt
        INDEX:	P17W6
      OFFSETS:	27-31
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaraD_1]
   UNSPLITVOC:	(EaraDt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	EaraD+t
        GLOSS:	exhibit/present/review/inspect+I [verb]

 INPUT STRING:	مشكلتى
     IS_TRANS:	m$kltY
        INDEX:	P17W7
      OFFSETS:	32-38
       TOKENS:	P17W9-P17W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu$okilap_1]
   UNSPLITVOC:	(mu$okiltiy)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	mu$okil+ap+iy
        GLOSS:	problem/issue+[fem.sg.]+my

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P17W8
      OFFSETS:	39-40
       TOKENS:	P17W11-P17W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	حكتلها
     IS_TRANS:	HktlhA
        INDEX:	P17W9
      OFFSETS:	41-47
       TOKENS:	P17W12-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HakaY_1]
   UNSPLITVOC:	(Hakiyt_lahA)
          POS:	PV+PVSUFF_SUBJ:1S+PREP+PRON_3FS
          VOC:	Hakiy+t+li+hA
        GLOSS:	relate/report/tell+I [verb]+to/for+it/them/her

 INPUT STRING:	الست
     IS_TRANS:	Alst
        INDEX:	P17W10
      OFFSETS:	48-52
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sit~_1]
   UNSPLITVOC:	(Als~it~)
          POS:	DET+NOUN
          VOC:	Al+sit~
        GLOSS:	the+lady/miss

 INPUT STRING:	قالتلى
     IS_TRANS:	qAltlY
        INDEX:	P17W11
      OFFSETS:	53-59
       TOKENS:	P17W16-P17W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAlit_liy)
          POS:	PV+PVSUFF_SUBJ:3FS+PREP+PRON_1S
          VOC:	qAl+it+li+iy
        GLOSS:	say+it/they/she [verb]+to/for+me

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P17W12
      OFFSETS:	60-62
       TOKENS:	P17W19-P17W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P17W13
      OFFSETS:	63-67
       TOKENS:	P17W20-P17W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	ترجع
     IS_TRANS:	trjE
        INDEX:	P17W14
      OFFSETS:	68-72
       TOKENS:	P17W21-P17W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rijiE_1]
   UNSPLITVOC:	(tirojaE)
          POS:	IV3FS+IV
          VOC:	ti+rojaE
        GLOSS:	it/they/she+return

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P18W1
      OFFSETS:	0-5
       TOKENS:	P18W1-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ah)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	with+Allah/God

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P18W2
      OFFSETS:	6-8
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	اخوتى
     IS_TRANS:	AxwtY
        INDEX:	P18W3
      OFFSETS:	9-14
       TOKENS:	P18W4-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>uxot_1]
   UNSPLITVOC:	(<ixowatiy)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	<ixow+ap+iy
        GLOSS:	sisters+[fem.sg.]+my

 INPUT STRING:	عمرى
     IS_TRANS:	EmrY
        INDEX:	P18W4
      OFFSETS:	15-19
       TOKENS:	P18W6-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eumor_1]
   UNSPLITVOC:	(Eumoriy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Eumor+iy
        GLOSS:	age+my

 INPUT STRING:	ماشفت
     IS_TRANS:	mA$ft
        INDEX:	P18W5
      OFFSETS:	20-25
       TOKENS:	P18W8-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	(mA_$uft)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:1S
          VOC:	mA+$uf+t
        GLOSS:	not+look+I [verb]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P18W6
      OFFSETS:	26-28
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	زوقها
     IS_TRANS:	zwqhA
        INDEX:	P18W7
      OFFSETS:	29-34
       TOKENS:	P18W11-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[*uwq_1]
   UNSPLITVOC:	(*uwqhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	*uwq+hA
        GLOSS:	taste/sense/sensitivity+its/their/her

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P18W8
      OFFSETS:	35-38
       TOKENS:	P18W13-P18W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	رقتها
     IS_TRANS:	rqthA
        INDEX:	P18W9
      OFFSETS:	39-44
       TOKENS:	P18W15-P18W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[riq~ap_1]
   UNSPLITVOC:	(riq~ithA)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3FS
          VOC:	riq~+ap+hA
        GLOSS:	thinness/delicateness/amiability+[fem.sg.]+its/their/her

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P18W10
      OFFSETS:	45-48
       TOKENS:	P18W17-P18W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	ادبها
     IS_TRANS:	AdbhA
        INDEX:	P18W11
      OFFSETS:	49-54
       TOKENS:	P18W19-P18W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>adab_1]
   UNSPLITVOC:	(>adabhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	>adab+hA
        GLOSS:	good manners/etiquette+its/their/her

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P18W12
      OFFSETS:	55-58
       TOKENS:	P18W21-P18W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	لسانها
     IS_TRANS:	lsAnhA
        INDEX:	P18W13
      OFFSETS:	59-65
       TOKENS:	P18W23-P18W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lisAn_1]
   UNSPLITVOC:	(lisAnhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	lisAn+hA
        GLOSS:	tongue+its/their/her

 INPUT STRING:	الحلو
     IS_TRANS:	AlHlw
        INDEX:	P18W14
      OFFSETS:	66-71
       TOKENS:	P18W25-P18W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilow_1]
   UNSPLITVOC:	(AlHilow)
          POS:	DET+ADJ
          VOC:	Al+Hilow
        GLOSS:	the+pleasant/sweet

 INPUT STRING:	بجد
     IS_TRANS:	bjd
        INDEX:	P18W15
      OFFSETS:	72-75
       TOKENS:	P18W26-P18W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jad~_1]
   UNSPLITVOC:	(bijad~)
          POS:	PREP+NOUN
          VOC:	bi+jad~
        GLOSS:	with/by+seriousness/earnestness

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P18W16
      OFFSETS:	76-79
       TOKENS:	P18W28-P18W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	مصدقتش
     IS_TRANS:	mSdqt$
        INDEX:	P18W17
      OFFSETS:	80-86
       TOKENS:	P18W29-P18W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sad~aq_1]
   UNSPLITVOC:	(mA_Sad~aqti$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:1S+NEG_PART
          VOC:	mA+Sad~aq+t+$
        GLOSS:	not+believe/give credence to/confirm+I [verb]+not

 INPUT STRING:	نفسى
     IS_TRANS:	nfsY
        INDEX:	P18W18
      OFFSETS:	87-91
       TOKENS:	P18W32-P18W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	nafos+iy
        GLOSS:	same/self+my

 INPUT STRING:	جابت
     IS_TRANS:	jAbt
        INDEX:	P19W1
      OFFSETS:	0-4
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(jAbit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	jAb+it
        GLOSS:	bring+it/they/she [verb]

 INPUT STRING:	المديره
     IS_TRANS:	Almdyrh
        INDEX:	P19W2
      OFFSETS:	5-12
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mudiyr_1]
   UNSPLITVOC:	(Almudiyrap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+mudiyr+ap
        GLOSS:	the+director/manager/chief+[fem.sg.]

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P19W3
      OFFSETS:	13-16
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	امرتى
     IS_TRANS:	AmrtY
        INDEX:	P19W4
      OFFSETS:	17-22
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amar_1]
   UNSPLITVOC:	(>amartiy)
          POS:	PV+PVSUFF_SUBJ:2FS
          VOC:	>amar+tiy
        GLOSS:	command/order/prescribe+you [fem.sg.] [verb]

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P19W5
      OFFSETS:	23-25
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	البنت
     IS_TRANS:	Albnt
        INDEX:	P19W6
      OFFSETS:	26-31
       TOKENS:	P19W6-P19W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binot_1]
   UNSPLITVOC:	(Albinot)
          POS:	DET+NOUN
          VOC:	Al+binot
        GLOSS:	the+daughter/girl

 INPUT STRING:	تمشى
     IS_TRANS:	tm$Y
        INDEX:	P19W7
      OFFSETS:	32-36
       TOKENS:	P19W7-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$iy_1]
   UNSPLITVOC:	(timo$iy)
          POS:	IV3FS+IV
          VOC:	ti+mo$iy
        GLOSS:	it/they/she+walk

 INPUT STRING:	كلاااام
     IS_TRANS:	klAAAAm
        INDEX:	P19W8
      OFFSETS:	37-44
       TOKENS:	P19W8-P19W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAm)
          POS:	NOUN
          VOC:	kalAm
        GLOSS:	speech/statement/remark/talk/saying

 INPUT STRING:	وكلااام
     IS_TRANS:	wklAAAm
        INDEX:	P19W9
      OFFSETS:	45-52
       TOKENS:	P19W9-P19W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(wikalAm)
          POS:	CONJ+NOUN
          VOC:	wi+kalAm
        GLOSS:	and+speech/statement/remark/talk/saying

 INPUT STRING:	والمديره
     IS_TRANS:	wAlmdyrh
        INDEX:	P19W10
      OFFSETS:	53-61
       TOKENS:	P19W11-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mudiyr_1]
   UNSPLITVOC:	(wiAlmudiyrap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+mudiyr+ap
        GLOSS:	and+the+director/manager/chief+[fem.sg.]

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P19W11
      OFFSETS:	62-64
       TOKENS:	P19W13-P19W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	يمكن
     IS_TRANS:	ymkn
        INDEX:	P19W12
      OFFSETS:	65-69
       TOKENS:	P19W14-P19W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amokan_1]
   UNSPLITVOC:	(yimokin)
          POS:	IV3MS+IV
          VOC:	yi+mokin
        GLOSS:	he/it+be possible/make possible for

 INPUT STRING:	ابدا
     IS_TRANS:	AbdA
        INDEX:	P19W13
      OFFSETS:	70-74
       TOKENS:	P19W15-P19W15
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abad_1]
   UNSPLITVOC:	(>abadAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>abad+AF
        GLOSS:	never/definitely not/not at all+[acc.indef.]

 INPUT STRING:	مارضيتش
     IS_TRANS:	mArDyt$
        INDEX:	P19W14
      OFFSETS:	75-82
       TOKENS:	P19W16-P19W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[riDiy_1]
   UNSPLITVOC:	(mA_riDoyit$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:3FS+NEG_PART
          VOC:	mA+riDoy+it+$
        GLOSS:	not+be pleased/agree/approve+it/they/she [verb]+not

 INPUT STRING:	المديره
     IS_TRANS:	Almdyrh
        INDEX:	P20W1
      OFFSETS:	0-7
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mudiyr_1]
   UNSPLITVOC:	(Almudiyrap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+mudiyr+ap
        GLOSS:	the+director/manager/chief+[fem.sg.]

 INPUT STRING:	العام
     IS_TRANS:	AlEAm
        INDEX:	P20W2
      OFFSETS:	8-13
       TOKENS:	P20W2-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAm_1]
   UNSPLITVOC:	(AlEAm)
          POS:	DET+ADJ
          VOC:	Al+EAm
        GLOSS:	the+general/common/public

 INPUT STRING:	زعلت
     IS_TRANS:	zElt
        INDEX:	P20W3
      OFFSETS:	14-18
       TOKENS:	P20W3-P20W3
