 INPUT STRING:	ده
     IS_TRANS:	ybnwA
        INDEX:	P30W4
      OFFSETS:	20-25
       TOKENS:	P30W5-P30W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banaY_1]
   UNSPLITVOC:	(yibonuwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+bon+uwA
        GLOSS:	they+build/erect+[pl.]

 INPUT STRING:	زى
     IS_TRANS:	zY
        INDEX:	P31W1
      OFFSETS:	0-2
       TOKENS:	P31W1-P31W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	something like

 INPUT STRING:	الطفل
     IS_TRANS:	AlTfl
        INDEX:	P31W2
      OFFSETS:	3-8
       TOKENS:	P31W2-P31W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tifol_1]
   UNSPLITVOC:	(AlT~ifol)
          POS:	DET+NOUN
          VOC:	Al+Tifol
        GLOSS:	the+child/boy

 INPUT STRING:	الصغير
     IS_TRANS:	AlSgyr
        INDEX:	P31W3
      OFFSETS:	9-15
       TOKENS:	P31W3-P31W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sugay~ar_1]
   UNSPLITVOC:	(AlS~ugay~ar)
          POS:	DET+ADJ
          VOC:	Al+Sugay~ar
        GLOSS:	the+small/young

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P31W4
      OFFSETS:	16-20
       TOKENS:	P31W4-P31W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who

 INPUT STRING:	ابوه
     IS_TRANS:	Abwh
        INDEX:	P31W5
      OFFSETS:	21-25
       TOKENS:	P31W5-P31W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ab~_1]
   UNSPLITVOC:	(Abuwh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Abuw+uh
        GLOSS:	father+his/its

 INPUT STRING:	يجيبله
     IS_TRANS:	yjyblh
        INDEX:	P31W6
      OFFSETS:	26-32
       TOKENS:	P31W7-P31W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(yijiyb_luh)
          POS:	IV3MS+IV+PREP+PRON_3MS
          VOC:	yi+jiyb+li+uh
        GLOSS:	he/it+bring+to/for+him

 INPUT STRING:	لعبه
     IS_TRANS:	lEbh
        INDEX:	P31W7
      OFFSETS:	33-37
       TOKENS:	P31W10-P31W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[liEobap_1]
   UNSPLITVOC:	(liEobap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	liEob+ap
        GLOSS:	game/toy+[fem.sg.]

 INPUT STRING:	ولما
     IS_TRANS:	wlmA
        INDEX:	P31W8
      OFFSETS:	38-42
       TOKENS:	P31W11-P31W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(wilam~A)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+lam~A
        GLOSS:	and+as, when

 INPUT STRING:	يبوظها
     IS_TRANS:	ybwZhA
        INDEX:	P31W9
      OFFSETS:	43-49
       TOKENS:	P31W13-P31W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baw~aZ_1]
   UNSPLITVOC:	(yibaw~aZhA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+baw~aZ+hA
        GLOSS:	he/it+damage/destroy+her/it/them

 INPUT STRING:	يجيبله
     IS_TRANS:	yjyblh
        INDEX:	P31W10
      OFFSETS:	50-56
       TOKENS:	P31W15-P31W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(yijiyb_luh)
          POS:	IV3MS+IV+PREP+PRON_3MS
          VOC:	yi+jiyb+li+uh
        GLOSS:	he/it+bring+to/for+him

 INPUT STRING:	واحده
     IS_TRANS:	wAHdh
        INDEX:	P31W11
      OFFSETS:	57-62
       TOKENS:	P31W18-P31W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHodap_1]
   UNSPLITVOC:	(wAHodap)
          POS:	NOUN_NUM+NSUFF_FEM_SG
          VOC:	wAHod+ap
        GLOSS:	one+[fem.sg.]

 INPUT STRING:	جديده
     IS_TRANS:	jdydh
        INDEX:	P31W12
      OFFSETS:	63-68
       TOKENS:	P31W19-P31W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jidiyd_1]
   UNSPLITVOC:	(jidiydap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	jidiyd+ap
        GLOSS:	new/modern+[fem.sg.]

 INPUT STRING:	التالته
     IS_TRANS:	AltAlth
        INDEX:	P32W1
      OFFSETS:	0-7
       TOKENS:	P32W1-P32W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAliv_1]
   UNSPLITVOC:	(AltAlotap)
          POS:	DET+ADJ_NUM+NSUFF_FEM_SG
          VOC:	Al+vAlov+ap
        GLOSS:	the+third+[fem.sg.]

 INPUT STRING:	وكان
     IS_TRANS:	wkAn
        INDEX:	P32W2
      OFFSETS:	8-12
       TOKENS:	P32W2-P32W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ka>in_1]
   UNSPLITVOC:	(wika>in)
          POS:	CONJ+PSEUDO_VERB
          VOC:	wi+ka>in
        GLOSS:	and+as if

 INPUT STRING:	السعوديه
     IS_TRANS:	AlsEwdyh
        INDEX:	P32W3
      OFFSETS:	13-21
       TOKENS:	P32W4-P32W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suEuwdiy~ap_1]
   UNSPLITVOC:	(Als~uEuwdiy~ap)
          POS:	DET+NOUN_PROP+NSUFF_FEM_SG
          VOC:	Al+suEuwdiy~+ap
        GLOSS:	the+Saudi Arabia+[fem.sg.]

 INPUT STRING:	حاسه
     IS_TRANS:	HAsh
        INDEX:	P32W4
      OFFSETS:	22-26
       TOKENS:	P32W5-P32W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAsis_1]
   UNSPLITVOC:	(HAs~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	HAs~+ap
        GLOSS:	feeling+[fem.sg.]

 INPUT STRING:	بتانيب
     IS_TRANS:	btAnyb
        INDEX:	P32W5
      OFFSETS:	27-33
       TOKENS:	P32W6-P32W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ta>oniyb_1]
   UNSPLITVOC:	(bita>oniyb)
          POS:	PREP+NOUN
          VOC:	bi+ta>oniyb
        GLOSS:	with/by+censure/reprimand

 INPUT STRING:	الضمير
     IS_TRANS:	AlDmyr
        INDEX:	P32W6
      OFFSETS:	34-40
       TOKENS:	P32W8-P32W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Damiyr_1]
   UNSPLITVOC:	(AlD~amiyr)
          POS:	DET+NOUN
          VOC:	Al+Damiyr
        GLOSS:	the+conscience/pronoun

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P32W7
      OFFSETS:	42-44
       TOKENS:	P32W9-P32W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P32W8
      OFFSETS:	45-48
       TOKENS:	P32W10-P32W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	اساس
     IS_TRANS:	AsAs
        INDEX:	P32W9
      OFFSETS:	49-53
       TOKENS:	P32W11-P32W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asAs_1]
   UNSPLITVOC:	(>asAs)
          POS:	NOUN
          VOC:	>asAs
        GLOSS:	foundation/basis/primarily/basically

 INPUT STRING:	انهم
     IS_TRANS:	Anhm
        INDEX:	P32W10
      OFFSETS:	54-58
       TOKENS:	P32W12-P32W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uhum)
          POS:	SUB_CONJ+PRON_3P
          VOC:	<in~+hum
        GLOSS:	that+they

 INPUT STRING:	بيحسوا
     IS_TRANS:	byHswA
        INDEX:	P32W11
      OFFSETS:	59-65
       TOKENS:	P32W14-P32W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Has~_1]
   UNSPLITVOC:	(biyoHis~uwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+His~+uwA
        GLOSS:	[present-tense]+they+feel+[pl.]

 INPUT STRING:	اصلا
     IS_TRANS:	ASlA
        INDEX:	P32W12
      OFFSETS:	66-70
       TOKENS:	P32W16-P32W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/originally/primarily+[acc.indef.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P32W13
      OFFSETS:	72-75
       TOKENS:	P32W17-P32W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الخذلان
     IS_TRANS:	Alx*lAn
        INDEX:	P32W14
      OFFSETS:	76-83
       TOKENS:	P32W18-P32W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xi*olAn_1]
   UNSPLITVOC:	(Alxi*olAn)
          POS:	DET+NOUN
          VOC:	Al+xi*olAn
        GLOSS:	the+failure

 INPUT STRING:	الواضح
     IS_TRANS:	AlwADH
        INDEX:	P32W15
      OFFSETS:	84-90
       TOKENS:	P32W19-P32W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wADiH_1]
   UNSPLITVOC:	(AlwADiH)
          POS:	DET+ADJ
          VOC:	Al+wADiH
        GLOSS:	the+clear/obvious/visible

 INPUT STRING:	لقضيه
     IS_TRANS:	lqDyh
        INDEX:	P32W16
      OFFSETS:	91-96
       TOKENS:	P32W20-P32W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaDiy~ap_1]
   UNSPLITVOC:	(liqaDiy~ap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	li+qaDiy~+ap
        GLOSS:	for/to+lawsuit/legal case+[fem.sg.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P32W17
      OFFSETS:	97-99
       TOKENS:	P32W22-P32W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	ايام
     IS_TRANS:	AyAm
        INDEX:	P32W18
      OFFSETS:	100-104
       TOKENS:	P32W23-P32W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yuwm_1]
   UNSPLITVOC:	(>ay~Am)
          POS:	NOUN
          VOC:	>ay~Am
        GLOSS:	days

 INPUT STRING:	الحرم
     IS_TRANS:	AlHrm
        INDEX:	P32W19
      OFFSETS:	105-110
       TOKENS:	P32W24-P32W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haram_3]
   UNSPLITVOC:	(AlHaram)
          POS:	DET+NOUN
          VOC:	Al+Haram
        GLOSS:	the+holy site/campus

 INPUT STRING:	بتحاول
     IS_TRANS:	btHAwl
        INDEX:	P33W1
      OFFSETS:	0-6
       TOKENS:	P33W1-P33W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAwil_1]
   UNSPLITVOC:	(bitiHAwil)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+HAwil
        GLOSS:	[present-tense]+it/they/she+try/attempt

 INPUT STRING:	تصلح
     IS_TRANS:	tSlH
        INDEX:	P33W2
      OFFSETS:	7-11
       TOKENS:	P33W3-P33W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sal~aH_1]
   UNSPLITVOC:	(tiSal~aH)
          POS:	IV3FS+IV
          VOC:	ti+Sal~aH
        GLOSS:	it/they/she+put in order/repair

 INPUT STRING:	دلوقتى
     IS_TRANS:	dlwqtY
        INDEX:	P33W3
      OFFSETS:	12-18
       TOKENS:	P33W4-P33W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dilowaqotiy_1]
   UNSPLITVOC:	(dilowaqotiy)
          POS:	ADV
          VOC:	dilowaqotiy
        GLOSS:	now

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P34W1
      OFFSETS:	0-3
       TOKENS:	P34W1-P34W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but

 INPUT STRING:	نسيوا
     IS_TRANS:	nsywA
        INDEX:	P34W2
      OFFSETS:	4-9
       TOKENS:	P34W2-P34W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nisiy_1]
   UNSPLITVOC:	(nisoyuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	nisoy+uwA
        GLOSS:	forget+they [verb]

 INPUT STRING:	الايه
     IS_TRANS:	AlAyh
        INDEX:	P34W3
      OFFSETS:	10-15
       TOKENS:	P34W3-P34W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|yap_1]
   UNSPLITVOC:	(Al|yap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+|y+ap
        GLOSS:	the+Quranic verse+[fem.sg.]

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P34W4
      OFFSETS:	16-20
       TOKENS:	P34W4-P34W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who

 INPUT STRING:	بتقول
     IS_TRANS:	btqwl
        INDEX:	P34W5
      OFFSETS:	21-26
       TOKENS:	P34W5-P34W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(bitiquwl)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+quwl
        GLOSS:	[present-tense]+it/they/she+say

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P34W6
      OFFSETS:	28-30
       TOKENS:	P34W7-P34W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~a_1]
   UNSPLITVOC:	(<in~a)
          POS:	PSEUDO_VERB
          VOC:	<in~a
        GLOSS:	indeed

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P34W7
      OFFSETS:	31-35
       TOKENS:	P34W8-P34W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P34W8
      OFFSETS:	36-38
       TOKENS:	P34W9-P34W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	يصلح
     IS_TRANS:	ySlH
        INDEX:	P34W9
      OFFSETS:	39-43
       TOKENS:	P34W10-P34W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSolaH_1]
   UNSPLITVOC:	(yiSoliH)
          POS:	IV3MS+IV
          VOC:	yi+SoliH
        GLOSS:	he/it+put in order/repair/be put in order/be repaired

 INPUT STRING:	عمل
     IS_TRANS:	Eml
        INDEX:	P34W10
      OFFSETS:	44-47
       TOKENS:	P34W11-P34W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(Eamal)
          POS:	NOUN
          VOC:	Eamal
        GLOSS:	work/action

 INPUT STRING:	المفسدين
     IS_TRANS:	Almfsdyn
        INDEX:	P34W11
      OFFSETS:	48-56
       TOKENS:	P34W12-P34W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mufosid_1]
   UNSPLITVOC:	(Almufosidiyn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+mufosid+iyn
        GLOSS:	the+corrupting+[masc.pl.]

