 INPUT STRING:	لماذا
   UNSPLITVOC:	($arAyiT)
          POS:	NOUN
          VOC:	$arAyiT
        GLOSS:	tape/strip/ribbon/tapes/strips/ribbons/strip of land alongside a dyke/binding strip

 INPUT STRING:	فيديو
     IS_TRANS:	fydyw
        INDEX:	P17W22
      OFFSETS:	92-97
       TOKENS:	P17W29-P17W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydyuw_1]
   UNSPLITVOC:	(fiydyuw)
          POS:	NOUN
          VOC:	fiydyuw
        GLOSS:	video/videos

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P17W23
      OFFSETS:	98-100
       TOKENS:	P17W30-P17W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	Or/if not/unless/except if/except when

 INPUT STRING:	مجلات
     IS_TRANS:	mjlAt
        INDEX:	P17W24
      OFFSETS:	101-106
       TOKENS:	P17W31-P17W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majal~ap_1]
   UNSPLITVOC:	(majal~At)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	majal~+At
        GLOSS:	magazine/journal+[fem.pl.]

 INPUT STRING:	مهربة
     IS_TRANS:	mhrbp
        INDEX:	P17W25
      OFFSETS:	107-112
       TOKENS:	P17W32-P17W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muhar~ab_1]
   UNSPLITVOC:	(muhar~abap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muhar~ab+ap
        GLOSS:	smuggled/contraband+[fem.sg.]

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P17W26
      OFFSETS:	113-115
       TOKENS:	P17W33-P17W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	Or/if not/unless/except if/except when

 INPUT STRING:	قنوات
     IS_TRANS:	qnwAt
        INDEX:	P17W27
      OFFSETS:	116-121
       TOKENS:	P17W34-P17W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qanAp_1]
   UNSPLITVOC:	(qanawAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	qanaw+At
        GLOSS:	canal/channel/canals/channels+[fem.pl.]

 INPUT STRING:	فضائية
     IS_TRANS:	fDA}yp
        INDEX:	P17W28
      OFFSETS:	122-128
       TOKENS:	P17W35-P17W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faDA}iy_1]
   UNSPLITVOC:	(faDA}iy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	faDA}iy~+ap
        GLOSS:	satellite+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W29
      OFFSETS:	128-129
       TOKENS:	P17W36-P17W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W30
      OFFSETS:	129-130
       TOKENS:	P17W37-P17W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W31
      OFFSETS:	130-131
       TOKENS:	P17W38-P17W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W32
      OFFSETS:	131-132
       TOKENS:	P17W39-P17W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W33
      OFFSETS:	132-133
       TOKENS:	P17W40-P17W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	الخ
     IS_TRANS:	Alx
        INDEX:	P17W34
      OFFSETS:	134-137
       TOKENS:	P17W41-P17W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ailax_1]
   UNSPLITVOC:	(Ailax)
          POS:	ABBREV
          VOC:	Ailax
        GLOSS:	etc.

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P18W1
      OFFSETS:	0-2
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P18W2
      OFFSETS:	3-6
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الاقل
     IS_TRANS:	AlAql
        INDEX:	P18W3
      OFFSETS:	7-12
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aqal~_1]
   UNSPLITVOC:	(Al>aqal~)
          POS:	DET+ADJ_COMP
          VOC:	Al+>aqal~
        GLOSS:	the+smallest/least/minimum

 INPUT STRING:	مسألة
     IS_TRANS:	ms>lp
        INDEX:	P18W4
      OFFSETS:	13-18
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maso>alap_1]
   UNSPLITVOC:	(maso>alap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	maso>al+ap
        GLOSS:	issue/affair/matter/question/issues/affairs/matters/questions+[fem.sg.]

 INPUT STRING:	الحجب
     IS_TRANS:	AlHjb
        INDEX:	P18W5
      OFFSETS:	19-24
       TOKENS:	P18W5-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hajob_1]
   UNSPLITVOC:	(AlHajob)
          POS:	DET+NOUN
          VOC:	Al+Hajob
        GLOSS:	the+hiding/disguising/seclusion

 INPUT STRING:	بتصعب
     IS_TRANS:	btSEb
        INDEX:	P18W6
      OFFSETS:	25-30
       TOKENS:	P18W6-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[SaE~ab_1]
   UNSPLITVOC:	(bitiSaE~ab)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+SaE~ab
        GLOSS:	[present-tense]+it/they/she+make difficult

 INPUT STRING:	المسألة
     IS_TRANS:	Alms>lp
        INDEX:	P18W7
      OFFSETS:	31-38
       TOKENS:	P18W8-P18W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maso>alap_1]
   UNSPLITVOC:	(Almaso>alap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+maso>al+ap
        GLOSS:	the+issue/affair/matter/question/issues/affairs/matters/questions+[fem.sg.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P18W8
      OFFSETS:	39-42
       TOKENS:	P18W9-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	ضعاف
     IS_TRANS:	DEAf
        INDEX:	P18W9
      OFFSETS:	43-47
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[DaEiyf_1]
   UNSPLITVOC:	(DiEAf)
          POS:	NOUN
          VOC:	DiEAf
        GLOSS:	weak/deficient

 INPUT STRING:	النفوس
     IS_TRANS:	Alnfws
        INDEX:	P18W10
      OFFSETS:	48-54
       TOKENS:	P18W11-P18W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(Aln~ufuws)
          POS:	DET+NOUN
          VOC:	Al+nufuws
        GLOSS:	the+same/self/selves/soul/souls

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W11
      OFFSETS:	54-55
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W12
      OFFSETS:	55-56
       TOKENS:	P18W13-P18W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وبتمنع
     IS_TRANS:	wbtmnE
        INDEX:	P18W13
      OFFSETS:	57-63
       TOKENS:	P18W14-P18W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manaE_1]
   UNSPLITVOC:	(wibitimonaE)
          POS:	CONJ+PROG_PART+IV3FS+IV
          VOC:	wi+bi+ti+monaE
        GLOSS:	and+[present-tense]+it/they/she+prevent/forbid/be prevented/be forbidden

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P18W14
      OFFSETS:	64-66
       TOKENS:	P18W17-P18W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P18W15
      OFFSETS:	67-69
       TOKENS:	P18W18-P18W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P18W16
      OFFSETS:	70-72
       TOKENS:	P18W19-P18W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	no-one/anyone/someone/one (of)

 INPUT STRING:	ملوش
     IS_TRANS:	mlw$
        INDEX:	P18W17
      OFFSETS:	73-77
       TOKENS:	P18W20-P18W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(mA_luw$)
          POS:	NEG_PART+PREP+PRON_3MS+NEG_PART
          VOC:	mA+li+uw+$
        GLOSS:	not+for/to+him/it+not

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P18W18
      OFFSETS:	78-80
       TOKENS:	P18W24-P18W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الحاجات
     IS_TRANS:	AlHAjAt
        INDEX:	P18W19
      OFFSETS:	81-88
       TOKENS:	P18W25-P18W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(AlHAjAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+HAj+At
        GLOSS:	the+need/needs/thing/belongings+[fem.pl.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P18W20
      OFFSETS:	89-91
       TOKENS:	P18W26-P18W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON
          VOC:	diy
        GLOSS:	these/this

 INPUT STRING:	يدخل
     IS_TRANS:	ydxl
        INDEX:	P18W21
      OFFSETS:	92-96
       TOKENS:	P18W27-P18W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daxal_1]
   UNSPLITVOC:	(yidoxul)
          POS:	IV3MS+IV
          VOC:	yi+doxul
        GLOSS:	he/it+enter/be entered

 INPUT STRING:	الموقع
     IS_TRANS:	AlmwqE
        INDEX:	P18W22
      OFFSETS:	97-103
       TOKENS:	P18W28-P18W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawqiE_1]
   UNSPLITVOC:	(AlmawqiE)
          POS:	DET+NOUN
          VOC:	Al+mawqiE
        GLOSS:	the+position/location/site/positions/locations/sites

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P18W23
      OFFSETS:	104-107
       TOKENS:	P18W29-P18W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	سبيل
     IS_TRANS:	sbyl
        INDEX:	P18W24
      OFFSETS:	108-112
       TOKENS:	P18W30-P18W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabiyl_1]
   UNSPLITVOC:	(sabiyl)
          POS:	NOUN
          VOC:	sabiyl
        GLOSS:	way/road/ways/roads

 INPUT STRING:	الخطأ
     IS_TRANS:	AlxT>
        INDEX:	P18W25
      OFFSETS:	113-118
       TOKENS:	P18W31-P18W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xaTa>_1]
   UNSPLITVOC:	(AlxaTa>)
          POS:	DET+NOUN
          VOC:	Al+xaTa>
        GLOSS:	the+mistake/error/fault/mistakes/errors/faults

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W26
      OFFSETS:	118-119
       TOKENS:	P18W32-P18W32
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W27
      OFFSETS:	119-120
       TOKENS:	P18W33-P18W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W28
      OFFSETS:	120-121
       TOKENS:	P18W34-P18W34
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P18W29
      OFFSETS:	122-125
       TOKENS:	P18W35-P18W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not/non-

 INPUT STRING:	انسي
     IS_TRANS:	Ansy
        INDEX:	P18W30
      OFFSETS:	126-130
       TOKENS:	P18W37-P18W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nisiy_1]
   UNSPLITVOC:	(AanosaY)
          POS:	IV1S+IV
          VOC:	Aa+nosaY
        GLOSS:	I+forget

 INPUT STRING:	ابدا
     IS_TRANS:	AbdA
        INDEX:	P18W31
      OFFSETS:	131-135
       TOKENS:	P18W38-P18W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abad_1]
   UNSPLITVOC:	(>abadAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>abad+AF
        GLOSS:	eternity/forever/never/definitely not/not at all+[acc.indef.]

 INPUT STRING:	موقف
     IS_TRANS:	mwqf
        INDEX:	P18W32
      OFFSETS:	136-140
       TOKENS:	P18W39-P18W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawqif_1]
   UNSPLITVOC:	(mawqif)
          POS:	NOUN
          VOC:	mawqif
        GLOSS:	position/positions

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P18W33
      OFFSETS:	141-143
       TOKENS:	P18W40-P18W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	اوائل
     IS_TRANS:	AwA}l
        INDEX:	P18W34
      OFFSETS:	144-149
       TOKENS:	P18W41-P18W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aw~al_1]
   UNSPLITVOC:	(>awA}il)
          POS:	ADJ
          VOC:	>awA}il
        GLOSS:	first-place/best/top

 INPUT STRING:	التسعينات
     IS_TRANS:	AltsEynAt
        INDEX:	P18W35
      OFFSETS:	150-159
       TOKENS:	P18W42-P18W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tisoEiyn_1]
   UNSPLITVOC:	(AltisoEiynAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+tisoEiyn+At
        GLOSS:	the+nineties+[fem.pl.]

 INPUT STRING:	عندما
     IS_TRANS:	EndmA
        INDEX:	P18W36
      OFFSETS:	160-165
       TOKENS:	P18W43-P18W43
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(EndmA)
          POS:	NO_FUNC
          VOC:	EndmA
        GLOSS:	nogloss

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P18W37
      OFFSETS:	166-169
       TOKENS:	P18W44-P18W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be/was/were+he/it

 INPUT STRING:	المصريون
     IS_TRANS:	AlmSrywn
        INDEX:	P18W38
      OFFSETS:	170-178
       TOKENS:	P18W45-P18W45
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[miSoriy~_1]
   UNSPLITVOC:	(AlmiSoriy~uwna)
          POS:	DET+NOUN+NSUFF_MASC_PL_NOM
          VOC:	Al+miSoriy~+uwna
        GLOSS:	the+Egyptian+[masc.pl.]

 INPUT STRING:	يسمعون
     IS_TRANS:	ysmEwn
        INDEX:	P18W39
      OFFSETS:	179-185
       TOKENS:	P18W46-P18W46
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[samiE-a_1]
   UNSPLITVOC:	(yasomaEuwna)
          POS:	IV3MP+IV+IVSUFF_SUBJ:MP_MOOD:I
          VOC:	ya+somaE+uwna
        GLOSS:	they (people)+hear/listen+[masc.pl.]

 INPUT STRING:	فقط
     IS_TRANS:	fqT
        INDEX:	P18W40
      OFFSETS:	186-189
       TOKENS:	P18W47-P18W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqaT_1]
   UNSPLITVOC:	(faqaT)
          POS:	ADV
          VOC:	faqaT
        GLOSS:	only

 INPUT STRING:	بما
     IS_TRANS:	bmA
        INDEX:	P18W41
      OFFSETS:	190-193
       TOKENS:	P18W48-P18W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA_7]
   UNSPLITVOC:	(bimA)
          POS:	PREP+REL_PRON
          VOC:	bi+mA
        GLOSS:	with/by+which

 INPUT STRING:	يدعي
     IS_TRANS:	ydEy
        INDEX:	P18W42
      OFFSETS:	194-198
       TOKENS:	P18W50-P18W50
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[daEA_1]
   UNSPLITVOC:	(yudoEaY)
          POS:	IV3MS+IV_PASS
          VOC:	yu+doEaY
        GLOSS:	he/it+be called/be invited

 INPUT STRING:	بالانترنت
     IS_TRANS:	bAlAntrnt
        INDEX:	P18W43
      OFFSETS:	199-208
       TOKENS:	P18W51-P18W52
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<intarnit_1]
   UNSPLITVOC:	(biAl<intarnit)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+<intarnit
        GLOSS:	with/by+the+internet/net

 INPUT STRING:	وكانت
     IS_TRANS:	wkAnt
        INDEX:	P18W44
      OFFSETS:	209-214
       TOKENS:	P18W53-P18W54
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(wikAnit)
          POS:	CONJ+PV+PVSUFF_SUBJ:3FS
          VOC:	wi+kAn+it
        GLOSS:	and+be/was/were+it/they/she

 INPUT STRING:	مصادفة
     IS_TRANS:	mSAdfp
        INDEX:	P18W45
      OFFSETS:	215-221
       TOKENS:	P18W55-P18W55
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muSAdofap_1]
   UNSPLITVOC:	(muSAdofap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	muSAdof+ap
        GLOSS:	coincidence+[fem.sg.]

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P18W46
      OFFSETS:	222-224
       TOKENS:	P18W56-P18W56
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	هناك
     IS_TRANS:	hnAk
        INDEX:	P18W47
      OFFSETS:	225-229
       TOKENS:	P18W57-P18W57
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hinAk_1]
   UNSPLITVOC:	(hinAk)
          POS:	ADV
          VOC:	hinAk
        GLOSS:	there

 INPUT STRING:	معرض
     IS_TRANS:	mErD
        INDEX:	P18W48
      OFFSETS:	230-234
       TOKENS:	P18W58-P18W58
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoraD_1]
   UNSPLITVOC:	(maEoraD)
          POS:	NOUN
          VOC:	maEoraD
        GLOSS:	exhibit/exhibition/review

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P18W49
      OFFSETS:	235-237
       TOKENS:	P18W59-P18W59
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	الانترنت
     IS_TRANS:	AlAntrnt
        INDEX:	P18W50
      OFFSETS:	238-246
       TOKENS:	P18W60-P18W60
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<intarnit_1]
   UNSPLITVOC:	(Al<intarnit)
          POS:	DET+NOUN
          VOC:	Al+<intarnit
        GLOSS:	the+internet/net

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P18W51
      OFFSETS:	247-249
       TOKENS:	P18W61-P18W61
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	قاعة
     IS_TRANS:	qAEp
        INDEX:	P18W52
      OFFSETS:	250-254
       TOKENS:	P18W62-P18W62
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
