 INPUT STRING:	سلام
          POS:	NOUN+POSS_PRON_2MS
          VOC:	Eanod+ak
        GLOSS:	at/with+your

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P16W8
      OFFSETS:	29-33
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whow/whom/what/whose/which

 INPUT STRING:	حصل
     IS_TRANS:	HSl
        INDEX:	P16W9
      OFFSETS:	34-37
       TOKENS:	P16W10-P16W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(HaSal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	HaSal+(null)
        GLOSS:	obtain/acquire/get/be obtained/be acquired/occur/happen/take place+he/it

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P16W10
      OFFSETS:	38-39
       TOKENS:	P16W11-P16W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	بيحصل
     IS_TRANS:	byHSl
        INDEX:	P16W11
      OFFSETS:	40-45
       TOKENS:	P16W12-P16W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(biyiHSal)
          POS:	PROG_PART+IV3MS+IV_PASS
          VOC:	bi+yi+HSal
        GLOSS:	[present-tense]+he/it+obtain/acquire/get/be obtained/be acquired/occur/happen/take place

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P16W12
      OFFSETS:	46-49
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	أرض
     IS_TRANS:	>rD
        INDEX:	P16W13
      OFFSETS:	50-53
       TOKENS:	P16W15-P16W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aroD_1]
   UNSPLITVOC:	(>aroD)
          POS:	NOUN
          VOC:	>aroD
        GLOSS:	earth/territory/land/territories/lands

 INPUT STRING:	الواقع
     IS_TRANS:	AlwAqE
        INDEX:	P16W14
      OFFSETS:	54-60
       TOKENS:	P16W16-P16W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAqiE_1]
   UNSPLITVOC:	(AlwAqiE)
          POS:	DET+NOUN
          VOC:	Al+wAqiE
        GLOSS:	the+fact/reality/actual

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W15
      OFFSETS:	60-61
       TOKENS:	P16W17-P16W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W16
      OFFSETS:	61-62
       TOKENS:	P16W18-P16W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	الرقم
     IS_TRANS:	Alrqm
        INDEX:	P17W1
      OFFSETS:	0-5
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raqam_1]
   UNSPLITVOC:	(Alr~aqam)
          POS:	DET+NOUN
          VOC:	Al+raqam
        GLOSS:	the+number

 INPUT STRING:	القومي
     IS_TRANS:	Alqwmy
        INDEX:	P17W2
      OFFSETS:	6-12
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawmiy_1]
   UNSPLITVOC:	(Alqawmiy)
          POS:	DET+ADJ
          VOC:	Al+qawmiy
        GLOSS:	the+state/national

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P17W3
      OFFSETS:	13-15
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عند
     IS_TRANS:	End
        INDEX:	P17W4
      OFFSETS:	16-19
       TOKENS:	P17W4-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(Eanod)
          POS:	NOUN
          VOC:	Eanod
        GLOSS:	at/with

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P17W5
      OFFSETS:	20-22
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	المصريين
     IS_TRANS:	AlmSryyn
        INDEX:	P17W6
      OFFSETS:	23-31
       TOKENS:	P17W6-P17W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy~iyn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+maSoriy~+iyn
        GLOSS:	the+Egyptian/Egyptians+two

 INPUT STRING:	بالخارج
     IS_TRANS:	bAlxArj
        INDEX:	P17W7
      OFFSETS:	32-39
       TOKENS:	P17W7-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(biAlxArij)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+xArij
        GLOSS:	with/by+the+outside/outer part/overseas/exterior

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W8
      OFFSETS:	39-40
       TOKENS:	P17W9-P17W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W9
      OFFSETS:	40-41
       TOKENS:	P17W10-P17W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	ومينفعش
     IS_TRANS:	wmynfE$
        INDEX:	P17W10
      OFFSETS:	42-49
       TOKENS:	P17W11-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifiE_1]
   UNSPLITVOC:	(wimA_yinofaE$)
          POS:	CONJ+NEG_PART+IV3MS+IV+NEG_PART
          VOC:	wi+mA+yi+nofaE+$
        GLOSS:	and+not+he/it+utilize/benefit/be advantageous to/be useful to+not

 INPUT STRING:	تنتخب
     IS_TRANS:	tntxb
        INDEX:	P17W11
      OFFSETS:	50-55
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aintaxab_1]
   UNSPLITVOC:	(tintixib)
          POS:	IV2MS+IV
          VOC:	ti+ntixib
        GLOSS:	you+vote for/choose/vote/elect

 INPUT STRING:	بالبسبور
     IS_TRANS:	bAlbsbwr
        INDEX:	P17W12
      OFFSETS:	56-64
       TOKENS:	P17W16-P17W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bAlbsbwr)
          POS:	FOREIGN
          VOC:	bAlbsbwr
        GLOSS:	nogloss

 INPUT STRING:	أبداً
     IS_TRANS:	>bdAF
        INDEX:	P17W13
      OFFSETS:	65-70
       TOKENS:	P17W17-P17W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>abad_1]
   UNSPLITVOC:	(>abadAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>abad+AF
        GLOSS:	never/not at all+[acc.indef.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W14
      OFFSETS:	70-71
       TOKENS:	P17W18-P17W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W15
      OFFSETS:	71-72
       TOKENS:	P17W19-P17W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	طيب
     IS_TRANS:	Tyb
        INDEX:	P18W1
      OFFSETS:	0-3
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Tay~ib_1]
   UNSPLITVOC:	(Tay~ib)
          POS:	INTERJ
          VOC:	Tay~ib
        GLOSS:	ok/so

 INPUT STRING:	الحل
     IS_TRANS:	AlHl
        INDEX:	P18W2
      OFFSETS:	4-8
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hal~_1]
   UNSPLITVOC:	(AlHal~)
          POS:	DET+NOUN
          VOC:	Al+Hal~
        GLOSS:	the+solution/dissolution/cancellation/solutions/dissolutions/cancellations

 INPUT STRING:	أنك
     IS_TRANS:	>nk
        INDEX:	P18W3
      OFFSETS:	9-12
       TOKENS:	P18W3-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ak)
          POS:	SUB_CONJ+PRON_2MS
          VOC:	<in~+ak
        GLOSS:	that+you

 INPUT STRING:	تطلع
     IS_TRANS:	tTlE
        INDEX:	P18W4
      OFFSETS:	13-17
       TOKENS:	P18W5-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tal~aE_1]
   UNSPLITVOC:	(tiTal~aE)
          POS:	IV2MS+IV
          VOC:	ti+Tal~aE
        GLOSS:	you+oust/extricate/make someone/get away/give off/remove

 INPUT STRING:	بطاقة
     IS_TRANS:	bTAqp
        INDEX:	P18W5
      OFFSETS:	18-23
       TOKENS:	P18W6-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[biTAqap_1]
   UNSPLITVOC:	(biTAqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	biTAq+ap
        GLOSS:	card/tag/ballot/cards/tags/ballots+[fem.sg.]

 INPUT STRING:	رقم
     IS_TRANS:	rqm
        INDEX:	P18W6
      OFFSETS:	24-27
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raqam_1]
   UNSPLITVOC:	(raqam)
          POS:	NOUN
          VOC:	raqam
        GLOSS:	number

 INPUT STRING:	قومي
     IS_TRANS:	qwmy
        INDEX:	P18W7
      OFFSETS:	28-32
       TOKENS:	P18W8-P18W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawmiy_1]
   UNSPLITVOC:	(qawmiy)
          POS:	ADJ
          VOC:	qawmiy
        GLOSS:	state/national

 INPUT STRING:	بسرعة
     IS_TRANS:	bsrEp
        INDEX:	P18W8
      OFFSETS:	33-38
       TOKENS:	P18W9-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suroEap_1]
   UNSPLITVOC:	(bisuroEap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+suroE+ap
        GLOSS:	with/by+speed/velocity/promptness/speeds+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P18W9
      OFFSETS:	39-41
       TOKENS:	P18W11-P18W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	السفارة
     IS_TRANS:	AlsfArp
        INDEX:	P18W10
      OFFSETS:	42-49
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sifArap_1]
   UNSPLITVOC:	(Als~ifArap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+sifAr+ap
        GLOSS:	the+embassy/embassies+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W11
      OFFSETS:	49-50
       TOKENS:	P18W13-P18W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W12
      OFFSETS:	50-51
       TOKENS:	P18W14-P18W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P18W13
      OFFSETS:	52-54
       TOKENS:	P18W15-P18W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	كدة
     IS_TRANS:	kdp
        INDEX:	P18W14
      OFFSETS:	55-58
       TOKENS:	P18W16-P18W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kidA_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/like/something like/such/like that/that way/that

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W15
      OFFSETS:	58-59
       TOKENS:	P18W17-P18W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P19W1
      OFFSETS:	0-2
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no/non-/not

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P19W2
      OFFSETS:	3-5
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	كدة
     IS_TRANS:	kdp
        INDEX:	P19W3
      OFFSETS:	6-9
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kidA_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/like/something like/such/like that/that way/that

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P19W4
      OFFSETS:	10-14
       TOKENS:	P19W4-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs

 INPUT STRING:	لكل
     IS_TRANS:	lkl
        INDEX:	P19W5
      OFFSETS:	15-18
       TOKENS:	P19W6-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(likul~)
          POS:	PREP+NOUN_QUANT
          VOC:	li+kul~
        GLOSS:	for/to+all/entire/every/whole

 INPUT STRING:	قارة
     IS_TRANS:	qArp
        INDEX:	P19W6
      OFFSETS:	19-23
       TOKENS:	P19W8-P19W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAr~ap_1]
   UNSPLITVOC:	(qAr~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qAr~+ap
        GLOSS:	continent/continents+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P19W7
      OFFSETS:	24-26
       TOKENS:	P19W9-P19W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	لجنة
     IS_TRANS:	ljnp
        INDEX:	P19W8
      OFFSETS:	27-31
       TOKENS:	P19W10-P19W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lajonap_1]
   UNSPLITVOC:	(lajonap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	lajon+ap
        GLOSS:	council/committee/commission/councils/committees/commissions+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P19W9
      OFFSETS:	32-34
       TOKENS:	P19W11-P19W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	وزارة
     IS_TRANS:	wzArp
        INDEX:	P19W10
      OFFSETS:	35-40
       TOKENS:	P19W12-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wizArap_1]
   UNSPLITVOC:	(wizArap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	wizAr+ap
        GLOSS:	ministry/ministries+[fem.sg.]

 INPUT STRING:	الداخلية
     IS_TRANS:	AldAxlyp
        INDEX:	P19W11
      OFFSETS:	41-49
       TOKENS:	P19W13-P19W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAxoliy~ap_1]
   UNSPLITVOC:	(Ald~Axoliy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+dAxoliy~+ap
        GLOSS:	the+interior/of state+[fem.sg.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P19W12
      OFFSETS:	50-51
       TOKENS:	P19W14-P19W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	مصلحة
     IS_TRANS:	mSlHp
        INDEX:	P19W13
      OFFSETS:	52-57
       TOKENS:	P19W15-P19W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSolaHap_1]
   UNSPLITVOC:	(maSolaHap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	maSolaH+ap
        GLOSS:	interest/advantage/favor/interests/advantages/department/agency/departments+[fem.sg.]

 INPUT STRING:	الأحوال
     IS_TRANS:	Al>HwAl
        INDEX:	P19W14
      OFFSETS:	58-65
       TOKENS:	P19W16-P19W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(AlAHowAl)
          POS:	DET+NOUN
          VOC:	Al+AHowAl
        GLOSS:	the+situation/condition/case/situations/conditions/cases

 INPUT STRING:	المدنية
     IS_TRANS:	Almdnyp
        INDEX:	P19W15
      OFFSETS:	66-73
       TOKENS:	P19W17-P19W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[madaniy_1]
   UNSPLITVOC:	(Almadaniy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+madaniy~+ap
        GLOSS:	the+civilian+[fem.sg.]

 INPUT STRING:	بتلف
     IS_TRANS:	btlf
        INDEX:	P19W16
      OFFSETS:	74-78
       TOKENS:	P19W18-P19W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laf~_1]
   UNSPLITVOC:	(bitilif~)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+lif~
        GLOSS:	[present-tense]+it/they/she+wrap/turn

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P19W17
      OFFSETS:	79-82
       TOKENS:	P19W20-P19W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	البلاد
     IS_TRANS:	AlblAd
        INDEX:	P19W18
      OFFSETS:	83-89
       TOKENS:	P19W21-P19W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(AlbilAd)
          POS:	DET+NOUN
          VOC:	Al+bilAd
        GLOSS:	the+country/countries

 INPUT STRING:	بتاعة
     IS_TRANS:	btAEp
        INDEX:	P19W19
      OFFSETS:	90-95
       TOKENS:	P19W22-P19W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bitAE_1]
   UNSPLITVOC:	(bitAEap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	bitAE+ap
        GLOSS:	thing/owned by/something/property/commodities/that of/belonging to/goods+[fem.sg.]

 INPUT STRING:	القارة
     IS_TRANS:	AlqArp
        INDEX:	P19W20
      OFFSETS:	96-102
       TOKENS:	P19W23-P19W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAr~ap_1]
   UNSPLITVOC:	(AlqAr~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+qAr~+ap
        GLOSS:	the+continent/continents+[fem.sg.]

 INPUT STRING:	بشكل
     IS_TRANS:	b$kl
        INDEX:	P19W21
      OFFSETS:	103-107
       TOKENS:	P19W24-P19W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akol_1]
   UNSPLITVOC:	(bi$akol)
          POS:	PREP+NOUN
          VOC:	bi+$akol
        GLOSS:	with/by+manner/form/configuration/manners/types/forms/configurations

 INPUT STRING:	دوري
     IS_TRANS:	dwry
        INDEX:	P19W22
      OFFSETS:	108-112
       TOKENS:	P19W26-P19W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawriy_1]
   UNSPLITVOC:	(dawriy)
          POS:	ADJ
          VOC:	dawriy
        GLOSS:	periodic/intermittent/circulatory

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P19W23
      OFFSETS:	112-113
       TOKENS:	P19W27-P19W27
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P19W24
      OFFSETS:	113-114
       TOKENS:	P19W28-P19W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P19W25
      OFFSETS:	115-119
       TOKENS:	P19W29-P19W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs

 INPUT STRING:	تطلع
     IS_TRANS:	tTlE
        INDEX:	P19W26
