 INPUT STRING:	ده
        INDEX:	P10W13
      OFFSETS:	61-62
       TOKENS:	P10W16-P10W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	فيديوهات
     IS_TRANS:	fydywhAt
        INDEX:	P10W14
      OFFSETS:	63-71
       TOKENS:	P10W17-P10W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydoyuw_1]
   UNSPLITVOC:	(fiydoyuwhAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	fiydoyuwh+At
        GLOSS:	videos+[fem.pl.]

 INPUT STRING:	شباب
     IS_TRANS:	$bAb
        INDEX:	P10W15
      OFFSETS:	72-76
       TOKENS:	P10W18-P10W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Ab~_1]
   UNSPLITVOC:	($abAb)
          POS:	NOUN
          VOC:	$abAb
        GLOSS:	young man/young men

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P10W16
      OFFSETS:	77-79
       TOKENS:	P10W19-P10W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مقتبل
     IS_TRANS:	mqtbl
        INDEX:	P10W17
      OFFSETS:	80-85
       TOKENS:	P10W20-P10W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqotabal_1]
   UNSPLITVOC:	(muqotabal)
          POS:	NOUN
          VOC:	muqotabal
        GLOSS:	prime/beginning

 INPUT STRING:	العمر
     IS_TRANS:	AlEmr
        INDEX:	P10W18
      OFFSETS:	86-91
       TOKENS:	P10W21-P10W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eumor_1]
   UNSPLITVOC:	(AlEumor)
          POS:	DET+NOUN
          VOC:	Al+Eumor
        GLOSS:	the+age/life/ages/age groups

 INPUT STRING:	حاطين
     IS_TRANS:	HATyn
        INDEX:	P10W19
      OFFSETS:	92-97
       TOKENS:	P10W22-P10W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HATiT_1]
   UNSPLITVOC:	(HAT~iyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	HAT~+iyn
        GLOSS:	putting+two

 INPUT STRING:	ايديهم
     IS_TRANS:	Aydyhm
        INDEX:	P10W20
      OFFSETS:	98-104
       TOKENS:	P10W23-P10W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iyd_1]
   UNSPLITVOC:	(Aiydayhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	Aiyday+hum
        GLOSS:	hand+their

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P10W21
      OFFSETS:	105-108
       TOKENS:	P10W25-P10W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	عيونهم
     IS_TRANS:	Eywnhm
        INDEX:	P10W22
      OFFSETS:	109-115
       TOKENS:	P10W26-P10W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eayon_1]
   UNSPLITVOC:	(Euyuwnhim)
          POS:	NOUN+POSS_PRON_3P
          VOC:	Euyuwn+him
        GLOSS:	eyes+their

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P10W23
      OFFSETS:	116-117
       TOKENS:	P10W28-P10W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	الدم
     IS_TRANS:	Aldm
        INDEX:	P10W24
      OFFSETS:	118-122
       TOKENS:	P10W29-P10W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dam~_1]
   UNSPLITVOC:	(Ald~am~)
          POS:	DET+NOUN
          VOC:	Al+dam~
        GLOSS:	the+blood

 INPUT STRING:	نازل
     IS_TRANS:	nAzl
        INDEX:	P10W25
      OFFSETS:	123-127
       TOKENS:	P10W30-P10W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAzil_1]
   UNSPLITVOC:	(nAzil)
          POS:	ADJ
          VOC:	nAzil
        GLOSS:	descending

 INPUT STRING:	شلال
     IS_TRANS:	$lAl
        INDEX:	P10W26
      OFFSETS:	128-132
       TOKENS:	P10W31-P10W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$al~Al_1]
   UNSPLITVOC:	($al~Al)
          POS:	NOUN
          VOC:	$al~Al
        GLOSS:	falls/cataract/cascade/falls/cataracts/cascades

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P10W27
      OFFSETS:	133-137
       TOKENS:	P10W32-P10W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+it/them/her

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P10W28
      OFFSETS:	138-141
       TOKENS:	P10W34-P10W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P10W29
      OFFSETS:	142-144
       TOKENS:	P10W35-P10W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that, whether

 INPUT STRING:	صفيتوها
     IS_TRANS:	SfytwhA
        INDEX:	P10W30
      OFFSETS:	145-152
       TOKENS:	P10W36-P10W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Saf~aY_1]
   UNSPLITVOC:	(Saf~iytuwAhA)
          POS:	PV+PVSUFF_SUBJ:3P+PVSUFF_DO:3FS
          VOC:	Saf~iyt+uwA+hA
        GLOSS:	clean+they+it/them/her

 INPUT STRING:	بسلاحكم
     IS_TRANS:	bslAHkm
        INDEX:	P10W31
      OFFSETS:	153-160
       TOKENS:	P10W38-P10W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[silAH_1]
   UNSPLITVOC:	(bisilAHkum)
          POS:	PREP+NOUN+POSS_PRON_2P
          VOC:	bi+silAH+kum
        GLOSS:	with/by+weapon+your [masc.pl.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P10W32
      OFFSETS:	160-161
       TOKENS:	P10W41-P10W41
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اقولكم
     IS_TRANS:	Aqwlkm
        INDEX:	P11W1
      OFFSETS:	0-6
       TOKENS:	P11W1-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Aaquwllikum)
          POS:	IV1S+IV+PREP+PRON_2P
          VOC:	Aa+quwl+li+kum
        GLOSS:	I+say+to+you

 INPUT STRING:	هتيجوا
     IS_TRANS:	htyjwA
        INDEX:	P11W2
      OFFSETS:	7-13
       TOKENS:	P11W4-P11W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jih_1]
   UNSPLITVOC:	(HatiyojuwA)
          POS:	FUT_PART+IV2P+IV+IVSUFF_SUBJ:P
          VOC:	Ha+ti+yoj+uwA
        GLOSS:	will+you+come+we

 INPUT STRING:	اول
     IS_TRANS:	Awl
        INDEX:	P11W3
      OFFSETS:	14-17
       TOKENS:	P11W6-P11W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw~al_1]
   UNSPLITVOC:	(>aw~al)
          POS:	ADJ
          VOC:	>aw~al
        GLOSS:	first of all/primarily/in the first place

 INPUT STRING:	الشهر
     IS_TRANS:	Al$hr
        INDEX:	P11W4
      OFFSETS:	18-23
       TOKENS:	P11W7-P11W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahor_1]
   UNSPLITVOC:	(Al$~ahor)
          POS:	DET+NOUN
          VOC:	Al+$ahor
        GLOSS:	the+month/months

 INPUT STRING:	الجاي
     IS_TRANS:	AljAy
        INDEX:	P11W5
      OFFSETS:	24-29
       TOKENS:	P11W8-P11W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAy~_1]
   UNSPLITVOC:	(AljAy~)
          POS:	DET+ADJ
          VOC:	Al+jAy~
        GLOSS:	the+coming

 INPUT STRING:	تقبضوا
     IS_TRANS:	tqbDwA
        INDEX:	P11W6
      OFFSETS:	30-36
       TOKENS:	P11W9-P11W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qabaD_1]
   UNSPLITVOC:	(tiqobaDuwA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P
          VOC:	ti+qobaD+uwA
        GLOSS:	you+receive (money)+we

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P11W7
      OFFSETS:	36-37
       TOKENS:	P11W10-P11W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W8
      OFFSETS:	38-39
       TOKENS:	P11W11-P11W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	تروحوا
     IS_TRANS:	trwHwA
        INDEX:	P11W9
      OFFSETS:	40-46
       TOKENS:	P11W12-P11W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(tiruwHuwA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P
          VOC:	ti+ruwH+uwA
        GLOSS:	you+go+we

 INPUT STRING:	تشتروا
     IS_TRANS:	t$trwA
        INDEX:	P11W10
      OFFSETS:	47-53
       TOKENS:	P11W13-P11W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai$otaraY_1]
   UNSPLITVOC:	(ti$otiruwA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P
          VOC:	ti+$otir+uwA
        GLOSS:	you+buy+we

 INPUT STRING:	أكل
     IS_TRANS:	>kl
        INDEX:	P11W11
      OFFSETS:	54-57
       TOKENS:	P11W14-P11W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akol_1]
   UNSPLITVOC:	(>akol)
          POS:	NOUN
          VOC:	>akol
        GLOSS:	food/meal

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W12
      OFFSETS:	58-59
       TOKENS:	P11W15-P11W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	شرب
     IS_TRANS:	$rb
        INDEX:	P11W13
      OFFSETS:	60-63
       TOKENS:	P11W16-P11W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$irob_1]
   UNSPLITVOC:	($irob)
          POS:	NOUN
          VOC:	$irob
        GLOSS:	drinking

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W14
      OFFSETS:	64-65
       TOKENS:	P11W17-P11W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	لبس
     IS_TRANS:	lbs
        INDEX:	P11W15
      OFFSETS:	66-69
       TOKENS:	P11W18-P11W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[libos_1]
   UNSPLITVOC:	(libos)
          POS:	NOUN
          VOC:	libos
        GLOSS:	clothes/attire

 INPUT STRING:	لكم
     IS_TRANS:	lkm
        INDEX:	P11W16
      OFFSETS:	70-73
       TOKENS:	P11W19-P11W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(likum)
          POS:	PREP+PRON_2P
          VOC:	li+kum
        GLOSS:	for/to+you

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W17
      OFFSETS:	74-75
       TOKENS:	P11W21-P11W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	لعيالكم
     IS_TRANS:	lEyAlkm
        INDEX:	P11W18
      OFFSETS:	76-83
       TOKENS:	P11W22-P11W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eay~il_1]
   UNSPLITVOC:	(liEiyAlkum)
          POS:	PREP+NOUN+POSS_PRON_2P
          VOC:	li+EiyAl+kum
        GLOSS:	for/to+family/household+your

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P11W19
      OFFSETS:	83-84
       TOKENS:	P11W25-P11W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	افتكر
     IS_TRANS:	Aftkr
        INDEX:	P11W20
      OFFSETS:	85-90
       TOKENS:	P11W26-P11W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aifotakar_1]
   UNSPLITVOC:	(Aafotikir)
          POS:	IV1S+IV
          VOC:	Aa+fotikir
        GLOSS:	I+think

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W21
      OFFSETS:	91-92
       TOKENS:	P11W27-P11W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	PART
          VOC:	wi
        GLOSS:	while

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P11W22
      OFFSETS:	93-96
       TOKENS:	P11W28-P11W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you

 INPUT STRING:	بترفع
     IS_TRANS:	btrfE
        INDEX:	P11W23
      OFFSETS:	97-102
       TOKENS:	P11W29-P11W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rafaE_1]
   UNSPLITVOC:	(bitirofaE)
          POS:	PROG_PART+IV2MS+IV
          VOC:	bi+ti+rofaE
        GLOSS:	[present-tense]+you+promote/raise

 INPUT STRING:	اللقمة
     IS_TRANS:	Allqmp
        INDEX:	P11W24
      OFFSETS:	103-109
       TOKENS:	P11W31-P11W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[luqomap_1]
   UNSPLITVOC:	(All~uqomap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+luqom+ap
        GLOSS:	the+morsel/daily bread/morsels/bites+[fem.sg.]

 INPUT STRING:	لبقك
     IS_TRANS:	lbqk
        INDEX:	P11W25
      OFFSETS:	110-114
       TOKENS:	P11W32-P11W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[buq~_1]
   UNSPLITVOC:	(libuq~ak)
          POS:	PREP+NOUN+POSS_PRON_2MS
          VOC:	li+buq~+ak
        GLOSS:	for/to+mouth+your

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P11W26
      OFFSETS:	115-117
       TOKENS:	P11W35-P11W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	اللقمة
     IS_TRANS:	Allqmp
        INDEX:	P11W27
      OFFSETS:	118-124
       TOKENS:	P11W36-P11W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[luqomap_1]
   UNSPLITVOC:	(All~uqomap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+luqom+ap
        GLOSS:	the+morsel/daily bread/morsels/bites+[fem.sg.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P11W28
      OFFSETS:	125-127
       TOKENS:	P11W37-P11W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	مليانة
     IS_TRANS:	mlyAnp
        INDEX:	P11W29
      OFFSETS:	128-134
       TOKENS:	P11W38-P11W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maloyAn_1]
   UNSPLITVOC:	(maloyAnap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	maloyAn+ap
        GLOSS:	full+[fem.sg.]

 INPUT STRING:	دم
     IS_TRANS:	dm
        INDEX:	P11W30
      OFFSETS:	135-137
       TOKENS:	P11W39-P11W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dam~_1]
   UNSPLITVOC:	(dam~)
          POS:	NOUN
          VOC:	dam~
        GLOSS:	blood

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W31
      OFFSETS:	138-139
       TOKENS:	P11W40-P11W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	حقد
     IS_TRANS:	Hqd
        INDEX:	P11W32
      OFFSETS:	140-143
       TOKENS:	P11W41-P11W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hiqod_1]
   UNSPLITVOC:	(Hiqod)
          POS:	NOUN
          VOC:	Hiqod
        GLOSS:	malice/resentment

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W33
      OFFSETS:	144-145
       TOKENS:	P11W42-P11W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	كراهية
     IS_TRANS:	krAhyp
        INDEX:	P11W34
      OFFSETS:	146-152
       TOKENS:	P11W43-P11W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[karAhiy~ap_1]
   UNSPLITVOC:	(karAhiy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	karAhiy~+ap
        GLOSS:	antipathy/dislike+[fem.sg.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W35
      OFFSETS:	153-154
       TOKENS:	P11W44-P11W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	غل
     IS_TRANS:	gl
        INDEX:	P11W36
      OFFSETS:	155-157
       TOKENS:	P11W45-P11W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gil~_1]
   UNSPLITVOC:	(gil~)
          POS:	NOUN
          VOC:	gil~
        GLOSS:	rancor

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W37
      OFFSETS:	158-159
       TOKENS:	P11W46-P11W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	صويت
     IS_TRANS:	Swyt
        INDEX:	P11W38
      OFFSETS:	160-164
       TOKENS:	P11W47-P11W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Suwiyt_1]
   UNSPLITVOC:	(Suwiyt)
          POS:	NOUN
          VOC:	Suwiyt
        GLOSS:	shouting/screaming

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W39
      OFFSETS:	165-166
       TOKENS:	P11W48-P11W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	صراخ
     IS_TRANS:	SrAx
        INDEX:	P11W40
      OFFSETS:	167-171
       TOKENS:	P11W49-P11W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SurAx_1]
   UNSPLITVOC:	(SurAx)
          POS:	NOUN
          VOC:	SurAx
        GLOSS:	shouting/screaming

 INPUT STRING:	اهالي
     IS_TRANS:	AhAly
        INDEX:	P11W41
      OFFSETS:	172-177
       TOKENS:	P11W50-P11W50
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>ahAliy)
          POS:	NOUN
          VOC:	>ahAliy
        GLOSS:	families/indigenous people

 INPUT STRING:	الشهداء
     IS_TRANS:	Al$hdA'
        INDEX:	P11W42
      OFFSETS:	178-185
       TOKENS:	P11W51-P11W51
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahiyd_1]
   UNSPLITVOC:	(Al$~uhadA')
          POS:	DET+NOUN
          VOC:	Al+$uhadA'
        GLOSS:	the+martyrs

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P11W43
      OFFSETS:	186-187
       TOKENS:	P11W52-P11W52
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	المصابين
     IS_TRANS:	AlmSAbyn
        INDEX:	P11W44
      OFFSETS:	188-196
       TOKENS:	P11W53-P11W53
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muSAb_1]
   UNSPLITVOC:	(AlmuSAbiyn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+muSAb+iyn
        GLOSS:	the+injured+two

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P11W45
      OFFSETS:	196-197
       TOKENS:	P11W54-P11W54
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P12W1
      OFFSETS:	0-1
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P12W2
      OFFSETS:	2-4
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
