 INPUT STRING:	لماذا
          VOC:	waj~ih+(null)+hA
        GLOSS:	point+he/it+it/them/her

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P12W13
      OFFSETS:	66-68
       TOKENS:	P12W18-P12W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lak)
          POS:	PREP+PRON_2MS
          VOC:	li+ak
        GLOSS:	to/for+you [masc.sg.] (you have)

 INPUT STRING:	ضابط
     IS_TRANS:	DAbT
        INDEX:	P12W14
      OFFSETS:	69-73
       TOKENS:	P12W20-P12W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DAbiT_1]
   UNSPLITVOC:	(DAbiT)
          POS:	NOUN
          VOC:	DAbiT
        GLOSS:	officer/officers

 INPUT STRING:	تلقى
     IS_TRANS:	tlqY
        INDEX:	P12W15
      OFFSETS:	74-78
       TOKENS:	P12W21-P12W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[talaq~aY_1]
   UNSPLITVOC:	(talaq~aY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	talaq~aY+(null)
        GLOSS:	receive+he/it [verb]

 INPUT STRING:	أوامر
     IS_TRANS:	>wAmr
        INDEX:	P12W16
      OFFSETS:	79-84
       TOKENS:	P12W22-P12W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amor_2]
   UNSPLITVOC:	(>awAmir)
          POS:	NOUN
          VOC:	>awAmir
        GLOSS:	orders/commands

 INPUT STRING:	بأن
     IS_TRANS:	b>n
        INDEX:	P12W17
      OFFSETS:	85-88
       TOKENS:	P12W23-P12W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(bi>ano)
          POS:	PREP+SUB_CONJ
          VOC:	bi+>ano
        GLOSS:	with+that

 INPUT STRING:	يضرب
     IS_TRANS:	yDrb
        INDEX:	P12W18
      OFFSETS:	89-93
       TOKENS:	P12W25-P12W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(yiDorab)
          POS:	IV3MS+IV
          VOC:	yi+Dorab
        GLOSS:	he/it+strike/hit/be struck/be hit

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P12W19
      OFFSETS:	94-96
       TOKENS:	P12W26-P12W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	المليان
     IS_TRANS:	AlmlyAn
        INDEX:	P12W20
      OFFSETS:	97-104
       TOKENS:	P12W27-P12W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[malayAn_1]
   UNSPLITVOC:	(AlmalayAn)
          POS:	DET+NOUN
          VOC:	Al+malayAn
        GLOSS:	the+full body

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P12W21
      OFFSETS:	104-105
       TOKENS:	P12W28-P12W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P13W1
      OFFSETS:	1-3
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	أظن
     IS_TRANS:	>Zn
        INDEX:	P13W2
      OFFSETS:	4-7
       TOKENS:	P13W2-P13W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Zan~_1]
   UNSPLITVOC:	(AaZun~)
          POS:	IV1S+IV
          VOC:	Aa+Zun~
        GLOSS:	I+think

 INPUT STRING:	أنك
     IS_TRANS:	>nk
        INDEX:	P13W3
      OFFSETS:	8-11
       TOKENS:	P13W3-P13W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ak)
          POS:	SUB_CONJ+PRON_2MS
          VOC:	<in~+ak
        GLOSS:	that+you [masc.sg.]

 INPUT STRING:	كدت
     IS_TRANS:	kdt
        INDEX:	P13W4
      OFFSETS:	12-15
       TOKENS:	P13W5-P13W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAd_1]
   UNSPLITVOC:	(kidt)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	kid+t
        GLOSS:	almost+you

 INPUT STRING:	تختنق
     IS_TRANS:	txtnq
        INDEX:	P13W5
      OFFSETS:	16-21
       TOKENS:	P13W6-P13W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aixotanaq_1]
   UNSPLITVOC:	(tixotiniq)
          POS:	IV2MS+IV
          VOC:	ti+xotiniq
        GLOSS:	you+be choked

 INPUT STRING:	بفعل
     IS_TRANS:	bfEl
        INDEX:	P13W6
      OFFSETS:	22-26
       TOKENS:	P13W7-P13W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiEol_1]
   UNSPLITVOC:	(bifiEol)
          POS:	PREP+NOUN
          VOC:	bi+fiEol
        GLOSS:	with/by+doing/act/action

 INPUT STRING:	القنابل
     IS_TRANS:	AlqnAbl
        INDEX:	P13W7
      OFFSETS:	27-34
       TOKENS:	P13W9-P13W9
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qunobulap_1]
   UNSPLITVOC:	(AlqanAbil)
          POS:	DET+NOUN
          VOC:	Al+qanAbil
        GLOSS:	the+bombs/shells/grenades

 INPUT STRING:	المسيلة
     IS_TRANS:	Almsylp
        INDEX:	P13W8
      OFFSETS:	35-42
       TOKENS:	P13W10-P13W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musiyl_1]
   UNSPLITVOC:	(Almusiylap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+musiyl+ap
        GLOSS:	the+making flow (tear gas)+[fem.sg.]

 INPUT STRING:	للدموع
     IS_TRANS:	lldmwE
        INDEX:	P13W9
      OFFSETS:	43-49
       TOKENS:	P13W11-P13W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[damoE_1]
   UNSPLITVOC:	(lild~umuwE)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+dumuwE
        GLOSS:	to/for+the+tears

 INPUT STRING:	منتهية
     IS_TRANS:	mnthyp
        INDEX:	P13W10
      OFFSETS:	50-56
       TOKENS:	P13W13-P13W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munotahiy_1]
   UNSPLITVOC:	(munotahiyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	munotahiy+ap
        GLOSS:	finished/expired+[fem.sg.]

 INPUT STRING:	الصلاحية
     IS_TRANS:	AlSlAHyp
        INDEX:	P13W11
      OFFSETS:	57-65
       TOKENS:	P13W14-P13W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SalAHiy~ap_1]
   UNSPLITVOC:	(AlS~alAHiy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+SalAHiy~+ap
        GLOSS:	the+practicability/viability/competence+[fem.sg.]

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P13W12
      OFFSETS:	65-66
       TOKENS:	P13W15-P13W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P13W13
      OFFSETS:	67-69
       TOKENS:	P13W16-P13W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>awo_1]
   UNSPLITVOC:	(>awo)
          POS:	CONJ
          VOC:	>awo
        GLOSS:	Or, if not, unless, except if, except when

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P13W14
      OFFSETS:	70-72
       TOKENS:	P13W17-P13W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>an~a_1]
   UNSPLITVOC:	(>an~a)
          POS:	SUB_CONJ
          VOC:	>an~a
        GLOSS:	that

 INPUT STRING:	شظية
     IS_TRANS:	$Zyp
        INDEX:	P13W15
      OFFSETS:	73-77
       TOKENS:	P13W18-P13W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aZiy~ap_1]
   UNSPLITVOC:	($aZiy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$aZiy~+ap
        GLOSS:	splinter/sliver/splinters/slivers/smithereens+[fem.sg.]

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P13W16
      OFFSETS:	78-80
       TOKENS:	P13W19-P13W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>awo_1]
   UNSPLITVOC:	(>awo)
          POS:	CONJ
          VOC:	>awo
        GLOSS:	Or, if not, unless, except if, except when

 INPUT STRING:	رصاصة
     IS_TRANS:	rSASp
        INDEX:	P13W17
      OFFSETS:	81-86
       TOKENS:	P13W20-P13W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ruSASap_1]
   UNSPLITVOC:	(ruSASap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	ruSAS+ap
        GLOSS:	bullet/shot+[fem.sg.]

 INPUT STRING:	استقرت
     IS_TRANS:	Astqrt
        INDEX:	P13W18
      OFFSETS:	87-93
       TOKENS:	P13W21-P13W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisotaqar~_1]
   UNSPLITVOC:	(Aisotaqar~it)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	Aisotaqar~+it
        GLOSS:	settle down+it/they/she

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P13W19
      OFFSETS:	94-96
       TOKENS:	P13W22-P13W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	رجلك
     IS_TRANS:	rjlk
        INDEX:	P13W20
      OFFSETS:	97-101
       TOKENS:	P13W23-P13W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rijol_1]
   UNSPLITVOC:	(rijolak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	rijol+ak
        GLOSS:	leg/legs+your

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P13W21
      OFFSETS:	101-102
       TOKENS:	P13W25-P13W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P13W22
      OFFSETS:	103-105
       TOKENS:	P13W26-P13W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>awo_1]
   UNSPLITVOC:	(>awo)
          POS:	CONJ
          VOC:	>awo
        GLOSS:	Or, if not, unless, except if, except when

 INPUT STRING:	أنك
     IS_TRANS:	>nk
        INDEX:	P13W23
      OFFSETS:	106-109
       TOKENS:	P13W27-P13W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ak)
          POS:	SUB_CONJ+PRON_2MS
          VOC:	<in~+ak
        GLOSS:	that+you [masc.sg.]

 INPUT STRING:	ستحمل
     IS_TRANS:	stHml
        INDEX:	P13W24
      OFFSETS:	110-115
       TOKENS:	P13W29-P13W29
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(stHml)
          POS:	NO_FUNC
          VOC:	stHml
        GLOSS:	nogloss

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P13W25
      OFFSETS:	116-119
       TOKENS:	P13W30-P13W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	جلدك
     IS_TRANS:	jldk
        INDEX:	P13W26
      OFFSETS:	120-124
       TOKENS:	P13W31-P13W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jild_1]
   UNSPLITVOC:	(jildak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	jild+ak
        GLOSS:	skin+you

 INPUT STRING:	إلى
     IS_TRANS:	<lY
        INDEX:	P13W27
      OFFSETS:	125-128
       TOKENS:	P13W33-P13W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AilaY_1]
   UNSPLITVOC:	(AilaY)
          POS:	PREP
          VOC:	AilaY
        GLOSS:	to/towards

 INPUT STRING:	الأبد
     IS_TRANS:	Al>bd
        INDEX:	P13W28
      OFFSETS:	129-134
       TOKENS:	P13W34-P13W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abad_1]
   UNSPLITVOC:	(Al>abad)
          POS:	DET+NOUN
          VOC:	Al+>abad
        GLOSS:	the+eternity/forever

 INPUT STRING:	آثار
     IS_TRANS:	|vAr
        INDEX:	P13W29
      OFFSETS:	135-139
       TOKENS:	P13W35-P13W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>avar_1]
   UNSPLITVOC:	(|vAr)
          POS:	NOUN
          VOC:	|vAr
        GLOSS:	records/traces/effects/scars

 INPUT STRING:	جرح
     IS_TRANS:	jrH
        INDEX:	P13W30
      OFFSETS:	140-143
       TOKENS:	P13W36-P13W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaroH_1]
   UNSPLITVOC:	(jaroH)
          POS:	NOUN
          VOC:	jaroH
        GLOSS:	wound/injury

 INPUT STRING:	نلته
     IS_TRANS:	nlth
        INDEX:	P13W31
      OFFSETS:	144-148
       TOKENS:	P13W37-P13W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAl_1]
   UNSPLITVOC:	(niltuh)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:3MS
          VOC:	nil+t+uh
        GLOSS:	got/received+you+it/him

 INPUT STRING:	وأنت
     IS_TRANS:	w>nt
        INDEX:	P13W32
      OFFSETS:	149-153
       TOKENS:	P13W39-P13W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(wiAinota)
          POS:	CONJ+PRON_2MS
          VOC:	wi+Ainota
        GLOSS:	and+you

 INPUT STRING:	تدافع
     IS_TRANS:	tdAfE
        INDEX:	P13W33
      OFFSETS:	154-159
       TOKENS:	P13W41-P13W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAfiE_1]
   UNSPLITVOC:	(tidAfiE)
          POS:	IV2MS+IV
          VOC:	ti+dAfiE
        GLOSS:	you+defend

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P13W34
      OFFSETS:	160-162
       TOKENS:	P13W42-P13W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from, off, about, on, over

 INPUT STRING:	رغبتك
     IS_TRANS:	rgbtk
        INDEX:	P13W35
      OFFSETS:	163-168
       TOKENS:	P13W43-P13W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ragobap_1]
   UNSPLITVOC:	(ragobitak)
          POS:	NOUN.VN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	ragob+ap+ak
        GLOSS:	desire/wish+[fem.sg.]+your

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P13W36
      OFFSETS:	169-171
       TOKENS:	P13W45-P13W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P13W37
      OFFSETS:	172-174
       TOKENS:	P13W46-P13W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(>ano)
          POS:	SUB_CONJ
          VOC:	>ano
        GLOSS:	That, to

 INPUT STRING:	تكون
     IS_TRANS:	tkwn
        INDEX:	P13W38
      OFFSETS:	175-179
       TOKENS:	P13W47-P13W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(tikuwn)
          POS:	IV2MS+IV
          VOC:	ti+kuwn
        GLOSS:	you+be

 INPUT STRING:	بنى
     IS_TRANS:	bnY
        INDEX:	P13W39
      OFFSETS:	180-183
       TOKENS:	P13W48-P13W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aibon_1]
   UNSPLITVOC:	(baniy)
          POS:	NOUN
          VOC:	baniy
        GLOSS:	sons/children

 INPUT STRING:	آدم
     IS_TRANS:	|dm
        INDEX:	P13W40
      OFFSETS:	184-187
       TOKENS:	P13W49-P13W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[|dam_1]
   UNSPLITVOC:	(|dam)
          POS:	NOUN_PROP
          VOC:	|dam
        GLOSS:	Adam

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P13W41
      OFFSETS:	187-188
       TOKENS:	P13W50-P13W50
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P14W1
      OFFSETS:	1-3
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	أظنهم
     IS_TRANS:	>Znhm
        INDEX:	P14W2
      OFFSETS:	4-9
       TOKENS:	P14W2-P14W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Zan~_1]
   UNSPLITVOC:	(>aZun~hum)
          POS:	IV1S+IV+IVSUFF_DO:3P
          VOC:	>a+Zun~+hum
        GLOSS:	I+think+they

 INPUT STRING:	سحلوك
     IS_TRANS:	sHlwk
        INDEX:	P14W3
      OFFSETS:	10-15
       TOKENS:	P14W4-P14W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[saHal_1]
   UNSPLITVOC:	(saHaluwk)
          POS:	PV+PVSUFF_SUBJ:3P+PVSUFF_DO:2MS
          VOC:	saHal+uw+k
        GLOSS:	pull+they+you

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P14W4
      OFFSETS:	16-19
       TOKENS:	P14W6-P14W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الأسفلت
     IS_TRANS:	Al>sflt
        INDEX:	P14W5
      OFFSETS:	20-27
       TOKENS:	P14W7-P14W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asofalot_1]
   UNSPLITVOC:	(Al>asofalot)
          POS:	DET+NOUN
          VOC:	Al+>asofalot
        GLOSS:	the+asphalt

 INPUT STRING:	وضربوك
     IS_TRANS:	wDrbwk
        INDEX:	P14W6
      OFFSETS:	28-34
       TOKENS:	P14W8-P14W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(wiDarabuwk)
          POS:	CONJ+PV+PVSUFF_SUBJ:3P+PVSUFF_DO:2MS
          VOC:	wi+Darab+uwA+ak
        GLOSS:	and+strike/hit/be struck/be hit+they+you

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P14W7
      OFFSETS:	35-38
       TOKENS:	P14W11-P14W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	قفاك
     IS_TRANS:	qfAk
        INDEX:	P14W8
      OFFSETS:	39-43
       TOKENS:	P14W12-P14W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qafA_1]
   UNSPLITVOC:	(qafAk)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	qafA+ak
        GLOSS:	neck/nape/back/reverse/necks/napes/backs+your

 INPUT STRING:	وانهالوا
     IS_TRANS:	wAnhAlwA
        INDEX:	P14W9
      OFFSETS:	44-52
       TOKENS:	P14W14-P14W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[{inohAl_1]
   UNSPLITVOC:	(waAinohAluwA)
          POS:	CONJ+PV+PVSUFF_SUBJ:3P
          VOC:	wa+{inohAl+uwA
        GLOSS:	and+shower/rain down/precipitate+they [verb]

 INPUT STRING:	عليك
     IS_TRANS:	Elyk
        INDEX:	P14W10
      OFFSETS:	53-57
       TOKENS:	P14W16-P14W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayk)
          POS:	PREP+PRON_2MS
          VOC:	EalaY+ak
        GLOSS:	on/above+you [masc.sg.]

 INPUT STRING:	بالهراوات
     IS_TRANS:	bAlhrAwAt
        INDEX:	P14W11
      OFFSETS:	58-67
       TOKENS:	P14W18-P14W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hirAwap_1]
   UNSPLITVOC:	(biAlhirAwAt)
          POS:	PREP+DET+NOUN+NSUFF_FEM_PL
          VOC:	bi+Al+hirAw+At
        GLOSS:	with/by+the+sticks/batons/truncheons+[fem.pl.]

 INPUT STRING:	والعصىّ
     IS_TRANS:	wAlESY~
        INDEX:	P14W12
      OFFSETS:	68-75
       TOKENS:	P14W20-P14W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaSay_1]
   UNSPLITVOC:	(wiAlEiSiy)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+EiSiy
        GLOSS:	and+the+sticks

 INPUT STRING:	الكهربائية
     IS_TRANS:	AlkhrbA}yp
        INDEX:	P14W13
      OFFSETS:	76-86
       TOKENS:	P14W22-P14W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kahorabA}iy_1]
   UNSPLITVOC:	(AlkahorabA}iy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+kahorabA}iy~+ap
        GLOSS:	the+electrical+[fem.sg.]

 INPUT STRING:	لأنك
     IS_TRANS:	l>nk
        INDEX:	P14W14
      OFFSETS:	87-91
       TOKENS:	P14W23-P14W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>an~a_1]
   UNSPLITVOC:	(li>an~aak)
          POS:	PREP+SUB_CONJ+PRON_2MS
          VOC:	li+>an~a+ak
        GLOSS:	for+that+you [masc.sg.]

 INPUT STRING:	هتفت
     IS_TRANS:	htft
        INDEX:	P14W15
      OFFSETS:	92-96
