 INPUT STRING:	بجد
     IS_TRANS:	.
        INDEX:	P28W16
      OFFSETS:	60-61
       TOKENS:	P28W21-P28W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P28W17
      OFFSETS:	61-62
       TOKENS:	P28W22-P28W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	كفاية
     IS_TRANS:	kfAyp
        INDEX:	P29W1
      OFFSETS:	0-5
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kifAyap_1]
   UNSPLITVOC:	(kifAyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	kifAy+ap
        GLOSS:	enough+[fem.sg.]

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P29W2
      OFFSETS:	6-10
       TOKENS:	P29W2-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+him/it

 INPUT STRING:	الذل
     IS_TRANS:	Al*l
        INDEX:	P29W3
      OFFSETS:	11-15
       TOKENS:	P29W4-P29W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*ul~_1]
   UNSPLITVOC:	(Al*~ul~)
          POS:	DET+NOUN
          VOC:	Al+*ul~
        GLOSS:	the+humiliation/dishonor

 INPUT STRING:	وكاميرات
     IS_TRANS:	wkAmyrAt
        INDEX:	P29W4
      OFFSETS:	16-24
       TOKENS:	P29W5-P29W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAmiyrA_1]
   UNSPLITVOC:	(wakAmiyrAt)
          POS:	PREP+NOUN+NSUFF_FEM_PL
          VOC:	wa+kAmiyr+At
        GLOSS:	with+camira+[fem.pl.]

 INPUT STRING:	التصوير
     IS_TRANS:	AltSwyr
        INDEX:	P29W5
      OFFSETS:	25-32
       TOKENS:	P29W7-P29W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taSowiyr_1]
   UNSPLITVOC:	(Alt~aSowiyr)
          POS:	DET+NOUN
          VOC:	Al+taSowiyr
        GLOSS:	the+photography/filming/illustration/depiction/characterization

 INPUT STRING:	بتصوره
     IS_TRANS:	btSwrh
        INDEX:	P29W6
      OFFSETS:	33-39
       TOKENS:	P29W8-P29W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Saw~ar_1]
   UNSPLITVOC:	(bitiSaw~aruh)
          POS:	PROG_PART+IV3FS+IV+IVSUFF_DO:3MS
          VOC:	bi+ti+Saw~ar+uh
        GLOSS:	[present-tense]+it/they/she+film/photograph/be filmed/be photographed+them

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P29W7
      OFFSETS:	40-43
       TOKENS:	P29W11-P29W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wihuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wi+huw~a
        GLOSS:	and+he

 INPUT STRING:	جوة
     IS_TRANS:	jwp
        INDEX:	P29W8
      OFFSETS:	44-47
       TOKENS:	P29W13-P29W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[juw~ah_1]
   UNSPLITVOC:	(juw~ah)
          POS:	NOUN
          VOC:	juw~ah
        GLOSS:	inside

 INPUT STRING:	القفص
     IS_TRANS:	AlqfS
        INDEX:	P29W9
      OFFSETS:	48-53
       TOKENS:	P29W14-P29W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qafaS_1]
   UNSPLITVOC:	(AlqafaS)
          POS:	DET+NOUN
          VOC:	Al+qafaS
        GLOSS:	the+cage/bar

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P29W10
      OFFSETS:	53-54
       TOKENS:	P29W15-P29W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P29W11
      OFFSETS:	54-55
       TOKENS:	P29W16-P29W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P29W12
      OFFSETS:	56-59
       TOKENS:	P29W17-P29W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P29W13
      OFFSETS:	60-62
       TOKENS:	P29W18-P29W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that/whether

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P29W14
      OFFSETS:	63-66
       TOKENS:	P29W19-P29W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be+he/it

 INPUT STRING:	رئيس
     IS_TRANS:	r}ys
        INDEX:	P29W15
      OFFSETS:	67-71
       TOKENS:	P29W20-P29W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra}iys_1]
   UNSPLITVOC:	(ra}iys)
          POS:	NOUN
          VOC:	ra}iys
        GLOSS:	president/head/chairman

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P29W16
      OFFSETS:	71-72
       TOKENS:	P29W21-P29W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P29W17
      OFFSETS:	72-73
       TOKENS:	P29W22-P29W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وفرعون
     IS_TRANS:	wfrEwn
        INDEX:	P29W18
      OFFSETS:	74-80
       TOKENS:	P29W23-P29W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[farEuwn_1]
   UNSPLITVOC:	(wifarEuwn)
          POS:	CONJ+NOUN_PROP
          VOC:	wi+farEuwn
        GLOSS:	and+Pharaoh

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P30W1
      OFFSETS:	0-5
       TOKENS:	P30W1-P30W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ahuma_1]
   UNSPLITVOC:	(All~ahuma)
          POS:	NOUN
          VOC:	All~ahuma
        GLOSS:	oh god

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P30W2
      OFFSETS:	6-8
       TOKENS:	P30W2-P30W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	شماتة
     IS_TRANS:	$mAtp
        INDEX:	P30W3
      OFFSETS:	9-14
       TOKENS:	P30W3-P30W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$amAtap_1]
   UNSPLITVOC:	($amAtap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$amAt+ap
        GLOSS:	gloating/malicious joy+[fem.sg.]

 INPUT STRING:	يارب
     IS_TRANS:	yArb
        INDEX:	P30W4
      OFFSETS:	15-19
       TOKENS:	P30W4-P30W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(yArab~)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab~
        GLOSS:	oh+lord/master

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P30W5
      OFFSETS:	19-20
       TOKENS:	P30W6-P30W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P30W6
      OFFSETS:	20-21
       TOKENS:	P30W7-P30W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P30W7
      OFFSETS:	21-22
       TOKENS:	P30W8-P30W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	سبحان
     IS_TRANS:	sbHAn
        INDEX:	P30W8
      OFFSETS:	23-28
       TOKENS:	P30W9-P30W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suboHAn_1]
   UNSPLITVOC:	(suboHAn)
          POS:	NOUN
          VOC:	suboHAn
        GLOSS:	praise

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P30W9
      OFFSETS:	29-33
       TOKENS:	P30W10-P30W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P30W10
      OFFSETS:	33-34
       TOKENS:	P30W11-P30W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P30W11
      OFFSETS:	34-35
       TOKENS:	P30W12-P30W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	يمهل
     IS_TRANS:	ymhl
        INDEX:	P30W12
      OFFSETS:	36-40
       TOKENS:	P30W13-P30W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amohal_1]
   UNSPLITVOC:	(yimohil)
          POS:	IV3MS+IV
          VOC:	yi+mohil
        GLOSS:	he/it+grant a delay/grant a respite

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P30W13
      OFFSETS:	41-44
       TOKENS:	P30W14-P30W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	يهمل
     IS_TRANS:	yhml
        INDEX:	P30W14
      OFFSETS:	45-49
       TOKENS:	P30W16-P30W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahomal_1]
   UNSPLITVOC:	(yihomil)
          POS:	IV3MS+IV
          VOC:	yi+homil
        GLOSS:	he/it+neglect/overlook/forget

 INPUT STRING:	سؤال
     IS_TRANS:	s&Al
        INDEX:	P31W1
      OFFSETS:	0-4
       TOKENS:	P31W1-P31W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[su&Al_1]
   UNSPLITVOC:	(su&Al)
          POS:	NOUN
          VOC:	su&Al
        GLOSS:	question/inquiry

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P31W2
      OFFSETS:	5-7
       TOKENS:	P31W2-P31W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	ADV
          VOC:	bas~
        GLOSS:	only

 INPUT STRING:	لحضرتك
     IS_TRANS:	lHDrtk
        INDEX:	P31W3
      OFFSETS:	8-14
       TOKENS:	P31W3-P31W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaDorap_1]
   UNSPLITVOC:	(liHaDoritak)
          POS:	PREP+NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	li+HaDor+ap+ak
        GLOSS:	for/to+presence/eminent/honorable+[fem.sg.]+your

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P31W4
      OFFSETS:	15-17
       TOKENS:	P31W6-P31W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	اللحيه
     IS_TRANS:	AllHyh
        INDEX:	P31W5
      OFFSETS:	18-24
       TOKENS:	P31W7-P31W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[liHoyap_1]
   UNSPLITVOC:	(All~iHoyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+liHoy+ap
        GLOSS:	the+beard+[fem.sg.]

 INPUT STRING:	فرض
     IS_TRANS:	frD
        INDEX:	P31W6
      OFFSETS:	25-28
       TOKENS:	P31W8-P31W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(faroD)
          POS:	NOUN
          VOC:	faroD
        GLOSS:	imposing/levying/duties/suppositions

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P31W7
      OFFSETS:	29-32
       TOKENS:	P31W9-P31W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	سنه
     IS_TRANS:	snh
        INDEX:	P31W8
      OFFSETS:	33-36
       TOKENS:	P31W10-P31W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(sun~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	sun~+ap
        GLOSS:	customary procedure/orthodox (Sunni) Islam+[fem.sg.]

 INPUT STRING:	مؤكده
     IS_TRANS:	m&kdh
        INDEX:	P31W9
      OFFSETS:	37-42
       TOKENS:	P31W11-P31W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu&akad_1]
   UNSPLITVOC:	(mu&akadap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mu&akad+ap
        GLOSS:	certain/guaranteed+[fem.sg.]

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P31W10
      OFFSETS:	43-44
       TOKENS:	P31W12-P31W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	حضرتك
     IS_TRANS:	HDrtk
        INDEX:	P32W1
      OFFSETS:	0-5
       TOKENS:	P32W1-P32W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaDorap_1]
   UNSPLITVOC:	(HaDoritak)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	HaDor+ap+ak
        GLOSS:	presence/eminent/honorable+[fem.sg.]+your

 INPUT STRING:	بتقولي
     IS_TRANS:	btqwly
        INDEX:	P32W2
      OFFSETS:	6-12
       TOKENS:	P32W3-P32W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(bitiquwliy)
          POS:	PROG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	bi+ti+quwl+iy
        GLOSS:	[present-tense]+you+said/say/be said/say/(for example)+you

 INPUT STRING:	متفق
     IS_TRANS:	mtfq
        INDEX:	P32W3
      OFFSETS:	13-17
       TOKENS:	P32W5-P32W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mut~afaq_1]
   UNSPLITVOC:	(mut~afaq)
          POS:	ADJ.VN
          VOC:	mut~afaq
        GLOSS:	agreed

 INPUT STRING:	عليها
     IS_TRANS:	ElyhA
        INDEX:	P32W4
      OFFSETS:	18-23
       TOKENS:	P32W6-P32W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalayhA)
          POS:	PREP+PRON_3FS
          VOC:	EalaY+hA
        GLOSS:	on/above+her/it

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P32W5
      OFFSETS:	24-26
       TOKENS:	P32W8-P32W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الائمه
     IS_TRANS:	AlA}mh
        INDEX:	P32W6
      OFFSETS:	27-33
       TOKENS:	P32W9-P32W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<imAm_1]
   UNSPLITVOC:	(Al>a}im~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+>a}im~+ap
        GLOSS:	the+Imams+[fem.sg.]

 INPUT STRING:	الاربعه
     IS_TRANS:	AlArbEh
        INDEX:	P32W7
      OFFSETS:	34-41
       TOKENS:	P32W10-P32W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ArobaEap_1]
   UNSPLITVOC:	(AlArobaEap)
          POS:	DET+NOUN_NUM+NSUFF_FEM_SG
          VOC:	Al+ArobaE+ap
        GLOSS:	the+four+[fem.sg.]

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P32W8
      OFFSETS:	42-46
       TOKENS:	P32W11-P32W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it

 INPUT STRING:	سنه
     IS_TRANS:	snh
        INDEX:	P32W9
      OFFSETS:	47-50
       TOKENS:	P32W13-P32W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(sun~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	sun~+ap
        GLOSS:	customary procedure/orthodox (Sunni) Islam+[fem.sg.]

 INPUT STRING:	مؤكده
     IS_TRANS:	m&kdh
        INDEX:	P32W10
      OFFSETS:	51-56
       TOKENS:	P32W14-P32W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu&akad_1]
   UNSPLITVOC:	(mu&akadap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mu&akad+ap
        GLOSS:	certain/guaranteed+[fem.sg.]

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P32W11
      OFFSETS:	57-60
       TOKENS:	P32W15-P32W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	فرض
     IS_TRANS:	frD
        INDEX:	P32W12
      OFFSETS:	61-64
       TOKENS:	P32W16-P32W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(faroD)
          POS:	NOUN
          VOC:	faroD
        GLOSS:	imposing/levying/duties/suppositions

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P32W13
      OFFSETS:	65-66
       TOKENS:	P32W17-P32W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P33W1
      OFFSETS:	0-4
       TOKENS:	P33W1-P33W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	what

 INPUT STRING:	اعرفه
     IS_TRANS:	AErfh
        INDEX:	P33W2
      OFFSETS:	5-10
       TOKENS:	P33W2-P33W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(>aEorafuh)
          POS:	IV1S+IV+IVSUFF_DO:3MS
          VOC:	>a+Eoraf+uh
        GLOSS:	I+know/be known+him/it

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P33W3
      OFFSETS:	11-15
       TOKENS:	P33W4-P33W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she

 INPUT STRING:	سنه
     IS_TRANS:	snh
        INDEX:	P33W4
      OFFSETS:	16-19
       TOKENS:	P33W6-P33W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(sun~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	sun~+ap
        GLOSS:	customary procedure/orthodox (Sunni) Islam+[fem.sg.]

 INPUT STRING:	مؤكده
     IS_TRANS:	m&kdh
        INDEX:	P33W5
      OFFSETS:	20-25
       TOKENS:	P33W7-P33W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu&akad_1]
   UNSPLITVOC:	(mu&akadap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mu&akad+ap
        GLOSS:	certain/guaranteed+[fem.sg.]

 INPUT STRING:	وترك
     IS_TRANS:	wtrk
        INDEX:	P34W1
      OFFSETS:	0-4
       TOKENS:	P34W1-P34W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tarok_1]
   UNSPLITVOC:	(witarok)
          POS:	CONJ+NOUN
          VOC:	wi+tarok
        GLOSS:	and+leaving/omission

 INPUT STRING:	السنن
     IS_TRANS:	Alsnn
        INDEX:	P34W2
      OFFSETS:	5-10
       TOKENS:	P34W3-P34W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(Als~unan)
          POS:	DET+NOUN
          VOC:	Al+sunan
        GLOSS:	the+customary procedures/orthodox (Sunni) Islam

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P34W3
      OFFSETS:	11-13
       TOKENS:	P34W4-P34W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	يجازي
     IS_TRANS:	yjAzy
        INDEX:	P34W4
      OFFSETS:	14-19
       TOKENS:	P34W5-P34W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
