 INPUT STRING:	بصي
        GLOSS:	that

 INPUT STRING:	شاالله
     IS_TRANS:	$AAllh
        INDEX:	P57W6
      OFFSETS:	21-27
       TOKENS:	P57W7-P57W7
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	($AAllh)
          POS:	NO_FUNC
          VOC:	$AAllh
        GLOSS:	nogloss

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P58W1
      OFFSETS:	0-2
       TOKENS:	P58W1-P58W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P58W2
      OFFSETS:	3-5
       TOKENS:	P58W2-P58W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	ورافارين
     IS_TRANS:	wrAfAryn
        INDEX:	P58W3
      OFFSETS:	6-14
       TOKENS:	P58W3-P58W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[warAfAriyn_1]
   UNSPLITVOC:	(warAfAriyn)
          POS:	NOUN_PROP
          VOC:	warAfAriyn
        GLOSS:	warfarin

 INPUT STRING:	طب
     IS_TRANS:	Tb
        INDEX:	P59W1
      OFFSETS:	0-2
       TOKENS:	P59W1-P59W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tab_1]
   UNSPLITVOC:	(Tab)
          POS:	INTERJ
          VOC:	Tab
        GLOSS:	ok

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P59W2
      OFFSETS:	3-6
       TOKENS:	P59W2-P59W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P59W3
      OFFSETS:	7-8
       TOKENS:	P59W3-P59W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P59W4
      OFFSETS:	8-9
       TOKENS:	P59W4-P59W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P60W1
      OFFSETS:	0-4
       TOKENS:	P60W1-P60W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P60W2
      OFFSETS:	5-8
       TOKENS:	P60W3-P60W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P60W3
      OFFSETS:	9-13
       TOKENS:	P60W4-P60W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	ألاقي
     IS_TRANS:	>lAqy
        INDEX:	P60W4
      OFFSETS:	14-19
       TOKENS:	P60W5-P60W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAqaY_1]
   UNSPLITVOC:	(AalAqiy)
          POS:	IV1S+IV
          VOC:	Aa+lAqiy
        GLOSS:	I+meet/encounter/be met/be encountered

 INPUT STRING:	حتة
     IS_TRANS:	Htp
        INDEX:	P60W5
      OFFSETS:	20-23
       TOKENS:	P60W6-P60W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hit~ap_1]
   UNSPLITVOC:	(Hit~ap)
          POS:	NOUN_QUANT+NSUFF_FEM_SG
          VOC:	Hit~+ap
        GLOSS:	morsel/piece/morsels/pieces/small piece/part/hair/hairs+[fem.sg.]

 INPUT STRING:	بوليموربيك
     IS_TRANS:	bwlymwrbyk
        INDEX:	P60W6
      OFFSETS:	24-34
       TOKENS:	P60W7-P60W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bwlymwrbyk)
          POS:	FOREIGN
          VOC:	bwlymwrbyk
        GLOSS:	nogloss

 INPUT STRING:	مشهورة
     IS_TRANS:	m$hwrp
        INDEX:	P60W7
      OFFSETS:	35-41
       TOKENS:	P60W8-P60W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$ohuwr_1]
   UNSPLITVOC:	(ma$ohuwrap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	ma$ohuwr+ap
        GLOSS:	famous/well-known+[fem.sg.]

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P61W1
      OFFSETS:	0-4
       TOKENS:	P61W1-P61W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern/be meant/be signified/be concerned (with)

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P61W2
      OFFSETS:	5-7
       TOKENS:	P61W2-P61W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	قمن
     IS_TRANS:	qmn
        INDEX:	P61W3
      OFFSETS:	8-11
       TOKENS:	P61W3-P61W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(qmn)
          POS:	FOREIGN
          VOC:	qmn
        GLOSS:	nogloss

 INPUT STRING:	فعلا
     IS_TRANS:	fElA
        INDEX:	P61W4
      OFFSETS:	12-16
       TOKENS:	P61W4-P61W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiEol_1]
   UNSPLITVOC:	(fiEolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	fiEol+AF
        GLOSS:	doing/act/action/actually/in effect/(actually/in effect)/acts+[acc.indef.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P61W5
      OFFSETS:	17-18
       TOKENS:	P61W5-P61W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P61W6
      OFFSETS:	18-19
       TOKENS:	P61W6-P61W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	حسيت
     IS_TRANS:	Hsyt
        INDEX:	P61W7
      OFFSETS:	20-24
       TOKENS:	P61W7-P61W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Has~_1]
   UNSPLITVOC:	(Has~ayt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	Has~+ayt
        GLOSS:	feel+I

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P61W8
      OFFSETS:	25-27
       TOKENS:	P61W8-P61W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P61W9
      OFFSETS:	28-32
       TOKENS:	P61W9-P61W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+it/she

 INPUT STRING:	كونتروفرسي
     IS_TRANS:	kwntrwfrsy
        INDEX:	P61W10
      OFFSETS:	33-43
       TOKENS:	P61W11-P61W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(kwntrwfrsy)
          POS:	FOREIGN
          VOC:	kwntrwfrsy
        GLOSS:	nogloss

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P61W11
      OFFSETS:	44-48
       TOKENS:	P61W12-P61W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	ويونكليار
     IS_TRANS:	wywnklyAr
        INDEX:	P61W12
      OFFSETS:	49-58
       TOKENS:	P61W13-P61W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(wywnklyAr)
          POS:	FOREIGN
          VOC:	wywnklyAr
        GLOSS:	nogloss

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P61W13
      OFFSETS:	59-63
       TOKENS:	P61W14-P61W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P61W14
      OFFSETS:	64-65
       TOKENS:	P61W15-P61W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P61W15
      OFFSETS:	65-66
       TOKENS:	P61W16-P61W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P61W16
      OFFSETS:	67-69
       TOKENS:	P61W17-P61W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P61W17
      OFFSETS:	70-72
       TOKENS:	P61W18-P61W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	فالكيتوشروم
     IS_TRANS:	fAlkytw$rwm
        INDEX:	P61W18
      OFFSETS:	73-84
       TOKENS:	P61W19-P61W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(fAlkytw$rwm)
          POS:	FOREIGN
          VOC:	fAlkytw$rwm
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P61W19
      OFFSETS:	85-86
       TOKENS:	P61W20-P61W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P61W20
      OFFSETS:	86-87
       TOKENS:	P61W21-P61W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P62W1
      OFFSETS:	0-2
       TOKENS:	P62W1-P62W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P62W2
      OFFSETS:	3-5
       TOKENS:	P62W2-P62W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	بصي
     IS_TRANS:	bSy
        INDEX:	P63W1
      OFFSETS:	0-3
       TOKENS:	P63W1-P63W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baS~_1]
   UNSPLITVOC:	(buS~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	buS~+iy
        GLOSS:	look/glow/sparkle+you

 INPUT STRING:	موضوع
     IS_TRANS:	mwDwE
        INDEX:	P63W2
      OFFSETS:	4-9
       TOKENS:	P63W2-P63W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(mawDuwE)
          POS:	NOUN
          VOC:	mawDuwE
        GLOSS:	subject/theme/issue/subjects/themes/issues

 INPUT STRING:	رسالتي
     IS_TRANS:	rsAlty
        INDEX:	P63W3
      OFFSETS:	10-16
       TOKENS:	P63W3-P63W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[risAlap_1]
   UNSPLITVOC:	(risAltiy)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	risAl+ap+iy
        GLOSS:	letter/communication/dissertation/letters/messages/mission/task+[fem.sg.]+my

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P64W1
      OFFSETS:	0-2
       TOKENS:	P64W1-P64W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(En)
          POS:	TYPO
          VOC:	En
        GLOSS:	nogloss

 INPUT STRING:	ازاي
     IS_TRANS:	AzAy
        INDEX:	P64W2
      OFFSETS:	3-7
       TOKENS:	P64W2-P64W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(Aiz~Ay)
          POS:	INTERROG_ADV
          VOC:	Aiz~Ay
        GLOSS:	how/what degree

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P64W3
      OFFSETS:	8-13
       TOKENS:	P64W3-P64W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(AlnAs)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P64W4
      OFFSETS:	14-18
       TOKENS:	P64W4-P64W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	عندها
     IS_TRANS:	EndhA
        INDEX:	P64W5
      OFFSETS:	19-24
       TOKENS:	P64W5-P64W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(EanodahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	Eanod+hA
        GLOSS:	at/have/possession/with+its/their/her

 INPUT STRING:	بوليمورفية
     IS_TRANS:	bwlymwrfyp
        INDEX:	P64W6
      OFFSETS:	25-35
       TOKENS:	P64W7-P64W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bwlymwrfyp)
          POS:	FOREIGN
          VOC:	bwlymwrfyp
        GLOSS:	nogloss

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P64W7
      OFFSETS:	36-38
       TOKENS:	P64W8-P64W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الجين
     IS_TRANS:	Aljyn
        INDEX:	P64W8
      OFFSETS:	39-44
       TOKENS:	P64W9-P64W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jiyn_1]
   UNSPLITVOC:	(Aljiyn)
          POS:	DET+NOUN
          VOC:	Al+jiyn
        GLOSS:	the+gene

 INPUT STRING:	كدينغ
     IS_TRANS:	kdyng
        INDEX:	P64W9
      OFFSETS:	45-50
       TOKENS:	P64W10-P64W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(kdyng)
          POS:	FOREIGN
          VOC:	kdyng
        GLOSS:	nogloss

 INPUT STRING:	فور
     IS_TRANS:	fwr
        INDEX:	P64W10
      OFFSETS:	51-54
       TOKENS:	P64W11-P64W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(fwr)
          POS:	FOREIGN
          VOC:	fwr
        GLOSS:	nogloss

 INPUT STRING:	بيتا
     IS_TRANS:	bytA
        INDEX:	P64W11
      OFFSETS:	55-59
       TOKENS:	P64W12-P64W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bytA)
          POS:	FOREIGN
          VOC:	bytA
        GLOSS:	nogloss

 INPUT STRING:	ريسيبتور
     IS_TRANS:	rysybtwr
        INDEX:	P64W12
      OFFSETS:	60-68
       TOKENS:	P64W13-P64W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(rysybtwr)
          POS:	FOREIGN
          VOC:	rysybtwr
        GLOSS:	nogloss

 INPUT STRING:	بروتين
     IS_TRANS:	brwtyn
        INDEX:	P64W13
      OFFSETS:	69-75
       TOKENS:	P64W14-P64W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[boruwtiyn_1]
   UNSPLITVOC:	(boruwtiyn)
          POS:	NOUN
          VOC:	boruwtiyn
        GLOSS:	protein

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P65W1
      OFFSETS:	0-2
       TOKENS:	P65W1-P65W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	بيتا
     IS_TRANS:	bytA
        INDEX:	P65W2
      OFFSETS:	3-7
       TOKENS:	P65W2-P65W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[biytA_1]
   UNSPLITVOC:	(biytA)
          POS:	NOUN_PROP
          VOC:	biytA
        GLOSS:	beta

 INPUT STRING:	ريسيبتور
     IS_TRANS:	rysybtwr
        INDEX:	P65W3
      OFFSETS:	8-16
       TOKENS:	P65W3-P65W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(rysybtwr)
          POS:	FOREIGN
          VOC:	rysybtwr
        GLOSS:	nogloss

 INPUT STRING:	شخصيا
     IS_TRANS:	$xSyA
        INDEX:	P65W4
      OFFSETS:	17-22
       TOKENS:	P65W4-P65W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$axoSiy~_1]
   UNSPLITVOC:	($axoSiy~AF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	$axoSiy~+AF
        GLOSS:	private/personal/in person/personally+[acc.indef.]

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P66W1
      OFFSETS:	0-2
       TOKENS:	P66W1-P66W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Ay)
          POS:	FOREIGN
          VOC:	Ay
        GLOSS:	nogloss

 INPUT STRING:	ك
     IS_TRANS:	k
        INDEX:	P66W2
      OFFSETS:	3-4
       TOKENS:	P66W2-P66W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(k)
          POS:	FOREIGN
          VOC:	k
        GLOSS:	nogloss

 INPUT STRING:	بي
     IS_TRANS:	by
        INDEX:	P67W1
      OFFSETS:	0-2
       TOKENS:	P67W1-P67W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(by)
          POS:	FOREIGN
          VOC:	by
        GLOSS:	nogloss

 INPUT STRING:	ريسفوندينغ
     IS_TRANS:	rysfwndyng
        INDEX:	P67W2
      OFFSETS:	3-13
       TOKENS:	P67W2-P67W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(rysfwndyng)
          POS:	FOREIGN
          VOC:	rysfwndyng
        GLOSS:	nogloss

 INPUT STRING:	بطريقة
     IS_TRANS:	bTryqp
        INDEX:	P67W3
      OFFSETS:	14-20
       TOKENS:	P67W3-P67W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tariyqap_1]
   UNSPLITVOC:	(biTariyqap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+Tariyq+ap
        GLOSS:	with/by+method/procedure/methods/manners+[fem.sg.]

 INPUT STRING:	مختلفة
     IS_TRANS:	mxtlfp
        INDEX:	P67W4
      OFFSETS:	21-27
       TOKENS:	P67W5-P67W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muxotalif_1]
   UNSPLITVOC:	(muxotalifap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muxotalif+ap
        GLOSS:	different/various+[fem.sg.]

 INPUT STRING:	أصل
     IS_TRANS:	>Sl
        INDEX:	P68W1
      OFFSETS:	0-3
       TOKENS:	P68W1-P68W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSol)
          POS:	NOUN
          VOC:	>aSol
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily

 INPUT STRING:	النقطة
     IS_TRANS:	AlnqTp
        INDEX:	P68W2
      OFFSETS:	4-10
       TOKENS:	P68W2-P68W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuqoTap_1]
   UNSPLITVOC:	(AlnuqoTap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+nuqoT+ap
        GLOSS:	the+point/location/position/points/locations/positions+[fem.sg.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P68W3
      OFFSETS:	11-13
       TOKENS:	P68W3-P68W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	تعرضت
     IS_TRANS:	tErDt
        INDEX:	P68W4
